item,itemLabel
http://www.wikidata.org/entity/Q40791,Sandra Bullock
http://www.wikidata.org/entity/Q40874,Doris Lessing
http://www.wikidata.org/entity/Q41042,Harold Pinter
http://www.wikidata.org/entity/Q41131,Melvin Frank
http://www.wikidata.org/entity/Q41136,Arthur Penn
http://www.wikidata.org/entity/Q41148,Martin Scorsese
http://www.wikidata.org/entity/Q41163,Al Pacino
http://www.wikidata.org/entity/Q41422,Mark Ruffalo
http://www.wikidata.org/entity/Q41464,Filip David
http://www.wikidata.org/entity/Q41502,Henryk Sienkiewicz
http://www.wikidata.org/entity/Q41580,Axel Munthe
http://www.wikidata.org/entity/Q41871,Paul Newman
http://www.wikidata.org/entity/Q42229,Mel Gibson
http://www.wikidata.org/entity/Q42398,Michail Alexandrowitsch Scholochow
http://www.wikidata.org/entity/Q42574,James Cameron
http://www.wikidata.org/entity/Q42747,Heinrich Böll
http://www.wikidata.org/entity/Q42869,Nicolas Cage
http://www.wikidata.org/entity/Q43203,Clint Eastwood
http://www.wikidata.org/entity/Q43227,James Hilton
http://www.wikidata.org/entity/Q43264,Manoel de Oliveira
http://www.wikidata.org/entity/Q43293,J. M. Coetzee
http://www.wikidata.org/entity/Q43322,Jay Kogen
http://www.wikidata.org/entity/Q43523,Gerhart Hauptmann
http://www.wikidata.org/entity/Q43730,Bernard Comment
http://www.wikidata.org/entity/Q43736,Kawabata Yasunari
http://www.wikidata.org/entity/Q43754,Willy Bogner junior
http://www.wikidata.org/entity/Q43781,Michael Lerchenberg
http://www.wikidata.org/entity/Q43866,Carl Merz
http://www.wikidata.org/entity/Q43874,Eddie Murphy
http://www.wikidata.org/entity/Q43994,Matt Groening
http://www.wikidata.org/entity/Q44107,Peter Handke
http://www.wikidata.org/entity/Q44131,Werner Herzog
http://www.wikidata.org/entity/Q44158,Dave Bautista
http://www.wikidata.org/entity/Q44183,William Golding
http://www.wikidata.org/entity/Q44221,Sean Penn
http://www.wikidata.org/entity/Q44306,Salman Rushdie
http://www.wikidata.org/entity/Q44331,Arthur Schnitzler
http://www.wikidata.org/entity/Q44336,Thomas Bernhard
http://www.wikidata.org/entity/Q44410,Matt Stone
http://www.wikidata.org/entity/Q44414,Trey Parker
http://www.wikidata.org/entity/Q44426,Rainer Werner Fassbinder
http://www.wikidata.org/entity/Q44442,Dan Castellaneta
http://www.wikidata.org/entity/Q44461,Richard Dawkins
http://www.wikidata.org/entity/Q44515,Claude Pinoteau
http://www.wikidata.org/entity/Q44529,Leonardo Favio
http://www.wikidata.org/entity/Q44561,Kevin James
http://www.wikidata.org/entity/Q44567,Triple H
http://www.wikidata.org/entity/Q44606,Gackt
http://www.wikidata.org/entity/Q44646,Leonard Mlodinow
http://www.wikidata.org/entity/Q44647,Otfried Preußler
http://www.wikidata.org/entity/Q44695,Konstantin Michailowitsch Simonow
http://www.wikidata.org/entity/Q44706,Michael Hastings
http://www.wikidata.org/entity/Q44736,Loriot
http://www.wikidata.org/entity/Q44940,Juri Sergejewitsch Rytcheu
http://www.wikidata.org/entity/Q45124,Hamza Hakimzoda Niyoziy
http://www.wikidata.org/entity/Q45154,Harald G. Petersson
http://www.wikidata.org/entity/Q45221,Herbert Achternbusch
http://www.wikidata.org/entity/Q45239,Franz Xaver Kroetz
http://www.wikidata.org/entity/Q45255,Karl Valentin
http://www.wikidata.org/entity/Q45272,Peter Turrini
