writer	producer	coop
nm1185659	nm1469826	1
nm1185659	nm2232862	1
nm1185927	nm0111391	1
nm1185927	nm0922322	1
nm1185927	nm2248886	1
nm1192866	nm0187351	1
nm1195342	nm0159009	2
nm1195342	nm0319685	2
nm1195342	nm0341516	1
nm1195342	nm0664176	2
nm1195342	nm1431798	1
nm1195432	nm0548932	1
nm1195432	nm0765956	1
nm1195432	nm0771863	1
nm1195432	nm0834426	1
nm1195432	nm0850386	1
nm1195432	nm0859808	1
nm1195432	nm2636898	1
nm1197318	nm0261999	2
nm1197318	nm0646898	3
nm1197318	nm0646899	1
nm1197318	nm0958870	1
nm1197318	nm1803689	1
nm1198013	nm0003945	2
nm1198013	nm1320290	2
nm1198112	nm0234639	1
nm1201266	nm0080021	2
nm1201266	nm0168655	1
nm1201266	nm0191027	2
nm1201266	nm0277204	2
nm1201266	nm0371393	1
nm1201266	nm0376212	1
nm1201266	nm0543128	1
nm1201266	nm0765956	1
nm1201266	nm0929829	2
nm1201266	nm1224918	4
nm1201266	nm1270350	1
nm1201266	nm2248284	2
nm1201266	nm2397011	3
nm1202354	nm0458544	1
nm1202838	nm0270546	1
nm1204547	nm0529123	1
nm1205551	nm0012182	1
nm1205551	nm0341952	3
nm1205551	nm0389083	3
nm1205551	nm0580312	1
nm1205551	nm0609355	1
nm1205551	nm0657572	2
nm1205551	nm0658402	1
nm1205551	nm0925441	1
nm1205551	nm1131421	1
nm1205551	nm1548657	1
nm1205551	nm1709988	2
nm1208379	nm0036761	1
nm1208379	nm0181645	2
nm1208379	nm0217907	2
nm1208415	nm0874437	1
nm1208415	nm0942060	1
nm1208415	nm1022303	1
nm1208415	nm2749238	1
nm1208900	nm0757534	1
nm1209925	nm0355125	1
nm1209925	nm0605167	1
nm1209925	nm0665494	1
nm1209925	nm0713514	1
nm1209925	nm0840239	1
nm1209925	nm0874437	1
nm1209925	nm0932144	1
nm1209925	nm1725034	1
nm1209925	nm2635129	1
nm1209925	nm3171388	1
nm1209925	nm4165218	1
nm1211815	nm0008823	1
nm1211815	nm0689852	1
nm1211815	nm0886628	1
nm1211815	nm0925441	2
nm1212043	nm0004634	1
nm1212043	nm0006552	1
nm1212043	nm0036761	1
nm1212043	nm0107331	1
nm1212043	nm0181645	1
nm1212043	nm0217907	2
nm1212043	nm0397500	1
nm1212043	nm0543128	1
nm1212043	nm0545436	1
nm1212043	nm0569257	1
nm1212043	nm0946901	1
nm1212043	nm2711410	1
nm1212331	nm0861769	2
nm1212337	nm0004055	1
nm1212929	nm0081960	1
nm1212929	nm0514379	4
nm1212929	nm0527167	1
nm1212929	nm0825190	1
nm1212929	nm0932144	1
nm1212929	nm1096268	1
nm1212929	nm4550390	1
nm1212932	nm0022417	1
nm1212932	nm0366818	1
nm1212932	nm0507689	1
nm1212932	nm0678050	1
nm1212932	nm0826737	1
nm1212932	nm0932144	2
nm1212988	nm0159009	1
nm1212988	nm0270966	1
nm1212988	nm0727281	1
nm1215164	nm0455336	2
nm1215164	nm2050777	1
nm1215164	nm2768197	1
nm1215164	nm5404569	1
nm1215483	nm0003945	2
nm1215483	nm1320290	2
nm1215757	nm2966896	1
nm1215757	nm2967424	1
nm1215757	nm4676509	1
nm1216570	nm1293454	1
nm1216570	nm1857331	1
nm1216869	nm0069072	1
nm1216869	nm0168755	1
nm1216869	nm0237720	1
nm1219346	nm0048859	1
nm1219736	nm0456631	3
nm1219745	nm0405162	1
nm1219905	nm0589412	3
nm1219905	nm1273063	2
nm1219905	nm2238720	1
nm1219905	nm2605110	1
nm1219905	nm3150287	1
nm1221904	nm0808471	1
nm1221904	nm1332870	1
nm1221904	nm1334802	1
nm1221904	nm1703758	1
nm1221904	nm2036776	1
nm1221904	nm4412024	1
nm1222770	nm0080021	1
nm1222770	nm0191027	1
nm1222770	nm0277204	2
nm1222770	nm0376212	1
nm1222770	nm0589412	2
nm1222770	nm1273063	2
nm1222770	nm2248284	2
nm1222770	nm2397011	1
nm1222792	nm0482682	1
nm1222879	nm0008823	1
nm1222879	nm0187351	1
nm1222879	nm0313394	1
nm1222879	nm0389972	2
nm1222879	nm0461799	1
nm1222879	nm0592535	1
nm1222879	nm0604558	1
nm1222879	nm0795288	1
nm1222879	nm0922322	1
nm1222879	nm0925441	3
nm1223237	nm0388112	1
nm1223280	nm1545605	1
nm1225921	nm0397500	2
nm1225921	nm0556163	1
nm1225921	nm0604558	1
nm1225921	nm4241362	1
nm1225948	nm0159073	2
nm1225948	nm0543128	1
nm1225948	nm1171810	2
nm1226232	nm0027446	1
nm1226232	nm0664176	1
nm1227520	nm1130019	1
nm1227520	nm1709461	1
nm1228536	nm1713233	1
nm1228536	nm1837046	1
nm1228536	nm3763806	1
nm1228536	nm6341022	1
nm1228536	nm8509336	1
nm1229072	nm0168189	1
nm1229072	nm0200637	1
nm1229072	nm0713753	1
nm1229072	nm1941358	1
nm1230361	nm0405162	1
nm1230361	nm1689290	1
nm1230361	nm2170754	1
nm1231965	nm0001469	1
nm1231965	nm0122693	1
nm1232532	nm0637833	1
nm1232532	nm2937160	1
nm1236454	nm0217907	1
nm1236454	nm0275935	1
nm1236454	nm0343239	1
nm1236486	nm0510735	1
nm1236486	nm0543681	1
nm1236625	nm0205497	1
nm1236625	nm0341516	1
nm1236625	nm0501728	1
nm1236625	nm0834426	1
nm1236625	nm0907188	1
nm1236625	nm1554165	1
nm1236625	nm1742204	1
nm1236625	nm1744657	2
nm1236625	nm1857131	1
nm1236653	nm0456631	1
nm1236705	nm0074403	3
nm1236705	nm0222890	1
nm1236705	nm0313514	1
nm1236705	nm0423775	1
nm1236705	nm0461799	4
nm1236705	nm0482682	1
nm1236705	nm0507689	1
nm1236705	nm0555684	1
nm1236705	nm0571202	1
nm1236705	nm0833403	1
nm1236705	nm0936574	2
nm1236705	nm0959567	1
nm1237173	nm0136262	1
nm1237173	nm0326837	1
nm1237173	nm0425506	1
nm1237173	nm0738545	1
nm1238485	nm0777372	1
nm1238485	nm0935631	1
nm1238801	nm0002584	1
nm1238801	nm0004055	3
nm1238801	nm0111391	1
nm1238801	nm0113596	4
nm1238801	nm0168655	1
nm1238801	nm0321334	1
nm1238801	nm0425506	1
nm1238801	nm0587571	1
nm1238801	nm0588612	2
nm1238801	nm1144144	1
nm1238801	nm1359290	1
nm1238801	nm1594428	1
nm1238801	nm2248886	1
nm1238801	nm5606221	1
nm1238925	nm0066584	1
nm1238925	nm0200637	1
nm1238925	nm0235852	1
nm1238925	nm0321334	1
nm1238925	nm0571202	1
nm1238925	nm0588612	1
nm1238925	nm0826291	1
nm1238925	nm1121990	1
nm1238925	nm2503331	1
nm1238925	nm4163948	1
nm1240176	nm3046988	1
nm1240333	nm0069072	1
nm1240333	nm0080021	1
nm1240333	nm0206259	1
nm1240333	nm0277204	1
nm1240333	nm0376212	1
nm1240333	nm0397500	1
nm1240333	nm0721019	2
nm1240333	nm0957670	2
nm1240333	nm1639580	1
nm1240333	nm2017180	2
nm1240333	nm2041101	1
nm1240333	nm7707183	1
nm1241175	nm0825190	1
nm1241175	nm0851395	1
nm1241175	nm1096268	2
nm1241175	nm1373880	1
nm1241175	nm1462434	1
nm1241175	nm3346060	1
nm1241377	nm2584711	2
nm1241377	nm2925679	1
nm1241377	nm3222555	1
nm1241377	nm9040465	1
nm1241377	nm9040466	1
nm1241579	nm1017665	1
nm1241579	nm7957460	1
nm1243435	nm0048739	1
nm1243435	nm0076987	1
nm1243435	nm0213928	2
nm1243435	nm0485130	1
nm1243435	nm0525785	1
nm1243435	nm0678050	1
nm1243435	nm0765956	2
nm1243435	nm0851395	1
nm1243435	nm1245501	1
nm1243435	nm1278270	1
nm1243435	nm1443484	1
nm1243918	nm0073706	2
nm1243918	nm0268233	1
nm1243918	nm0321334	3
nm1243918	nm0834426	1
nm1243918	nm0857714	1
nm1243918	nm2489727	1
nm1244069	nm0240794	1
nm1244069	nm0282165	1
nm1244069	nm0709398	1
nm1244069	nm1003823	1
nm1247105	nm2657010	5
nm1247276	nm0343523	1
nm1247276	nm3056663	1
nm1250141	nm0098866	1
nm1250141	nm0371393	1
nm1250141	nm1224918	3
nm1250141	nm1237017	1
nm1250141	nm1270350	1
nm1250208	nm1545605	1
nm1250889	nm0057896	1
nm1250889	nm0157553	1
nm1250889	nm1222066	1
nm1250889	nm1333905	1
nm1250889	nm1928189	1
nm1250955	nm0016074	1
nm1250955	nm0240828	1
nm1250955	nm0961373	1
nm1250955	nm1106444	1
nm1250955	nm1333905	1
nm1253154	nm0057896	1
nm1253154	nm1222066	1
nm1253154	nm1343696	1
nm1253154	nm1928189	1
nm1254315	nm1273119	1
nm1254315	nm1704951	2
nm1255710	nm4518259	1
nm1256259	nm0167171	1
nm1256259	nm1315929	1
nm1256664	nm0353456	1
nm1257567	nm0765956	1
nm1257567	nm3428652	1
nm1257804	nm0172670	1
nm1257804	nm0188312	1
nm1259417	nm0408417	1
nm1259417	nm0929955	1
nm1259417	nm1558784	2
nm1259710	nm0111391	1
nm1259710	nm0115751	1
nm1259728	nm7162046	1
nm1260858	nm0691540	1
nm1262676	nm0079074	1
nm1262681	nm0145418	1
nm1263223	nm0004428	2
nm1263223	nm0004634	1
nm1263223	nm0139283	1
nm1263223	nm0143859	3
nm1263223	nm0180085	1
nm1263223	nm0283234	1
nm1263223	nm0363599	1
nm1263223	nm0386832	1
nm1263223	nm0458868	4
nm1263223	nm1048942	1
nm1264544	nm0012182	1
nm1264544	nm0604558	1
nm1264544	nm4241362	1
nm1267367	nm0168747	1
nm1267367	nm0695643	1
nm1267367	nm0825190	1
nm1267367	nm1003804	2
nm1267367	nm2021590	2
nm1267367	nm2336731	2
nm1267594	nm0111391	1
nm1267594	nm2248886	1
nm1267598	nm0567993	1
nm1267598	nm0605600	1
nm1269404	nm0036896	1
nm1269404	nm0821963	1
nm1269404	nm0859808	1
nm1269404	nm1278270	1
nm1269432	nm0081960	1
nm1269432	nm1278270	1
nm1271093	nm0392977	1
nm1271093	nm0402804	1
nm1271093	nm0482682	1
nm1271093	nm0736201	1
nm1271306	nm2428141	2
nm1271538	nm0103416	1
nm1271538	nm2280617	1
nm1271884	nm0392977	1
nm1271884	nm0402804	1
nm1271884	nm0482682	1
nm1271884	nm0736201	1
nm1272922	nm0729455	1
nm1273768	nm0352471	2
nm1273768	nm2358277	1
nm1273768	nm3682921	1
nm1274355	nm0004634	1
nm1274355	nm0363599	2
nm1274355	nm0386832	2
nm1274518	nm2968466	1
nm1275642	nm0384066	1
nm1275642	nm1691098	1
nm1277149	nm0200637	1
nm1277149	nm0206259	1
nm1277149	nm0235852	1
nm1277149	nm0756865	1
nm1277149	nm0826291	1
nm1277149	nm0872658	1
nm1277149	nm1639580	2
nm1279184	nm0691540	1
nm1279638	nm0024386	1
nm1279638	nm0184596	1
nm1279638	nm0223209	1
nm1279638	nm0295907	2
nm1279638	nm0308838	1
nm1279638	nm0391669	2
nm1279638	nm0453889	3
nm1279638	nm0642956	2
nm1279638	nm0800358	1
nm1279638	nm0834426	1
nm1279638	nm0859490	1
nm1279638	nm0865212	1
nm1279638	nm1646193	1
nm1279721	nm0077071	1
nm1279721	nm0406501	1
nm1279721	nm0505625	2
nm1279721	nm0601006	1
nm1279824	nm0556163	1
nm1280672	nm0215973	2
nm1280672	nm0242516	1
nm1280672	nm0573573	2
nm1280672	nm0625950	2
nm1280672	nm0732206	2
nm1283212	nm0321334	1
nm1283212	nm1602122	1
nm1283212	nm1618213	1
nm1283212	nm1665969	1
nm1284169	nm0004428	1
nm1284169	nm0143859	2
nm1284169	nm0180085	1
nm1284169	nm0382448	1
nm1284169	nm0458868	2
nm1284169	nm1981183	1
nm1284523	nm0808465	1
nm1284939	nm2252255	1
nm1284939	nm5174452	1
nm1284939	nm6071368	1
nm1284939	nm9702116	1
nm1285688	nm0450715	1
nm1285688	nm0516623	1
nm1285688	nm0738700	2
nm1285688	nm0946901	1
nm1285688	nm0998318	1
nm1285774	nm0113596	1
nm1285774	nm0133773	1
nm1285774	nm0135235	1
nm1285774	nm0306802	1
nm1285774	nm0312856	1
nm1285774	nm0321270	1
nm1285774	nm0321334	1
nm1285774	nm1602122	1
nm1286027	nm0057106	1
nm1286340	nm0041784	1
nm1286340	nm0242516	3
nm1286340	nm0697877	1
nm1286340	nm4702370	1
nm1286492	nm0781230	1
nm1286496	nm0057463	4
nm1286496	nm0213928	7
nm1286496	nm0504716	2
nm1286496	nm1028478	1
nm1287620	nm1130019	1
nm1288200	nm0083039	1
nm1288966	nm0077071	1
nm1288966	nm0123083	2
nm1288966	nm0223209	1
nm1288966	nm0461799	1
nm1288966	nm0957670	1
nm1288966	nm1466598	1
nm1288966	nm2636898	1
nm1289754	nm0076987	1
nm1289754	nm0406501	1
nm1289754	nm0438430	1
nm1289754	nm0915400	1
nm1289754	nm1022138	1
nm1289754	nm1262918	1
nm1289832	nm0119946	1
nm1289832	nm0133150	1
nm1289832	nm0696856	1
nm1289832	nm3301854	1
nm1291392	nm0080021	1
nm1291392	nm0525831	1
nm1292779	nm0159009	1
nm1292779	nm0257998	1
nm1292779	nm4028674	1
nm1294678	nm0503899	1
nm1294678	nm0604389	1
nm1296984	nm0394001	1
nm1297426	nm1293454	1
nm1297559	nm0389972	1
nm1297559	nm0543128	1
nm1297559	nm0592535	1
nm1297559	nm0765956	1
nm1297559	nm0925441	1
nm1297877	nm0159073	6
nm1297877	nm0493778	1
nm1297877	nm0555684	1
nm1297877	nm0755287	2
nm1297877	nm0919108	1
nm1297877	nm0926151	1
nm1297877	nm1171810	2
nm1297877	nm2245755	2
nm1298090	nm0994468	1
nm1302254	nm0961373	1
nm1302254	nm1273119	1
nm1303413	nm0322219	2
nm1303762	nm0009017	1
nm1303762	nm0109201	1
nm1303762	nm0705891	2
nm1303762	nm0746565	1
nm1303762	nm2503331	1
nm1303762	nm4165218	1
nm1305006	nm0003557	1
nm1305006	nm0140078	1
nm1305006	nm0270966	4
nm1305006	nm0277830	2
nm1305006	nm0326506	1
nm1305006	nm0587508	2
nm1305006	nm1237017	1
nm1305006	nm2140990	1
nm1307771	nm1017665	1
nm1307771	nm2702212	1
nm1308341	nm1017665	1
nm1308367	nm4029857	1
nm1308367	nm4527953	1
nm1308423	nm0453360	2
nm1308423	nm1666723	1
nm1308423	nm2732177	1
nm1308428	nm0040957	1
nm1308578	nm0057463	1
nm1308578	nm0213928	1
nm1309774	nm0436048	1
nm1309774	nm0655888	2
nm1309774	nm1038305	1
nm1311535	nm0522160	1
nm1311535	nm3629374	1
nm1313038	nm0175473	1
nm1313038	nm0664176	1
nm1313038	nm0994848	1
nm1315825	nm1746152	1
nm1315825	nm3179635	1
nm1315990	nm0543128	1
nm1317354	nm4042467	1
nm1317673	nm0482682	1
nm1317673	nm0825190	1
nm1317673	nm0934855	1
nm1317673	nm1039389	1
nm1317673	nm1096268	1
nm1318188	nm1308615	1
nm1318188	nm2169765	1
nm1318843	nm4887865	1
nm1319757	nm4887865	1
nm1321257	nm0054174	1
nm1321257	nm0784961	1
nm1321257	nm0867712	3
nm1321257	nm2599842	1
nm1321257	nm4209344	1
nm1321650	nm0090292	1
nm1321658	nm0405162	2
nm1321658	nm1689290	1
nm1321658	nm2170754	1
nm1321917	nm0040957	1
nm1321917	nm0942060	1
nm1322707	nm0006552	2
nm1322707	nm0066584	1
nm1322707	nm0073706	2
nm1322707	nm0081960	1
nm1322707	nm0140764	1
nm1322707	nm0168747	1
nm1322707	nm0340495	1
nm1322707	nm0587571	1
nm1322707	nm0765956	3
nm1322707	nm1144068	1
nm1322707	nm1618213	1
nm1322707	nm2467614	1
nm1322707	nm3629374	1
nm1322753	nm0616793	1
nm1324179	nm0319666	1
nm1324179	nm1219545	1
nm1325865	nm0557433	1
nm1325865	nm1262986	1
nm1325872	nm0834426	1
nm1325872	nm8516120	1
nm1327303	nm0729242	1
nm1328493	nm0027032	1
nm1328493	nm0056205	1
nm1328493	nm0141502	1
nm1328493	nm0326177	1
nm1328493	nm0686889	1
nm1328493	nm0755816	1
nm1330716	nm0200380	1
nm1330716	nm0706228	1
nm1330734	nm0109455	1
nm1330734	nm1121466	1
nm1330734	nm1121467	1
nm1331193	nm0400233	2
nm1331193	nm0663764	7
nm1331193	nm2637622	2
nm1331637	nm0219424	1
nm1331637	nm0408417	1
nm1331637	nm0475960	1
nm1332232	nm0111484	1
nm1332232	nm0401205	2
nm1332930	nm0140764	1
nm1333022	nm1231494	1
nm1333022	nm2073006	1
nm1333022	nm2389580	1
nm1333022	nm4993816	1
nm1333505	nm0004428	3
nm1333505	nm0143859	2
nm1333505	nm0180085	1
nm1333505	nm0458868	2
nm1334813	nm0501728	1
nm1334994	nm0097004	1
nm1334994	nm0137639	1
nm1334994	nm0299263	1
nm1334994	nm0482794	1
nm1334994	nm0519997	1
nm1334994	nm0850386	1
nm1335519	nm0007096	1
nm1335519	nm0633818	1
nm1335519	nm0849980	1
nm1335519	nm1373881	1
nm1335519	nm1376081	1
nm1335634	nm0130574	1
nm1335634	nm0313514	2
nm1335634	nm0442080	3
nm1335634	nm0489539	1
nm1335634	nm0493778	2
nm1335634	nm0788072	1
nm1335634	nm0887184	1
nm1335634	nm0921089	1
nm1335634	nm1108613	3
nm1335634	nm3468532	1
nm1335634	nm8007431	2
nm1337455	nm0075736	3
nm1337455	nm1313401	2
nm1337455	nm1545605	1
nm1337455	nm2244947	1
nm1338823	nm1231494	1
nm1338823	nm2073006	2
nm1339659	nm0235920	1
nm1341252	nm0332503	1
nm1341733	nm0281019	1
nm1341733	nm0352471	1
nm1341733	nm0734165	1
nm1341733	nm1061992	1
nm1341733	nm1270350	1
nm1342473	nm1063802	1
nm1342578	nm1340224	1
nm1344603	nm0135235	1
nm1344603	nm0302127	1
nm1344603	nm0859808	1
nm1344603	nm1241294	1
nm1344603	nm1294424	1
nm1345272	nm4042467	1
nm1345512	nm0172670	1
nm1345512	nm0188312	1
nm1345603	nm0235920	1
nm1345603	nm1048942	1
nm1346244	nm0135235	1
nm1346244	nm0872823	1
nm1346394	nm0074403	1
nm1346394	nm0135235	2
nm1346394	nm0833403	1
nm1346394	nm0872823	1
nm1347078	nm0135235	2
nm1347078	nm0872823	1
nm1347078	nm0929955	2
nm1347078	nm1092388	1
nm1347078	nm1206844	1
nm1347153	nm1725195	1
nm1347153	nm3884187	1
nm1347387	nm0159253	1
nm1347387	nm0343523	1
nm1347561	nm0077071	1
nm1347561	nm0194961	1
nm1347561	nm1479836	1
nm1349088	nm1725195	1
nm1349088	nm3884187	2
nm1349522	nm0164721	1
nm1349953	nm0306042	1
nm1350416	nm0353456	4
nm1350416	nm0578297	2
nm1350416	nm0804759	3
nm1350416	nm0925436	1
nm1350416	nm1131528	2
nm1350416	nm1334075	1
nm1351833	nm0004055	1
nm1351833	nm0068624	1
nm1353930	nm0040957	1
nm1355580	nm5802461	1
nm1355890	nm0002494	1
nm1355890	nm0804759	1
nm1356268	nm0358447	1
nm1356268	nm1014957	1
nm1356268	nm2622401	1
nm1356268	nm4098828	1
nm1356343	nm1293454	1
nm1358364	nm0159253	1
nm1358364	nm0343523	1
nm1360299	nm0319666	1
nm1360299	nm0704621	1
nm1362049	nm0194961	2
nm1362049	nm0333829	1
nm1362049	nm0925436	1
nm1362049	nm1123335	1
nm1362049	nm1131528	1
nm1362905	nm0174806	1
nm1362905	nm0215973	3
nm1362905	nm0306802	1
nm1362905	nm0358447	1
nm1362905	nm0438430	1
nm1362905	nm0576182	1
nm1362905	nm0625950	2
nm1362905	nm0628255	2
nm1362905	nm0732206	1
nm1362905	nm0887184	2
nm1362905	nm1014957	1
nm1362905	nm1976860	1
nm1362905	nm2385621	1
nm1363554	nm0081960	1
nm1363554	nm0185792	1
nm1363554	nm0194961	1
nm1363554	nm0203215	1
nm1363554	nm0235920	2
nm1363554	nm1010175	1
nm1363554	nm1188251	1
nm1363554	nm2635129	1
nm1364160	nm0703182	1
nm1364160	nm0934855	1
nm1370621	nm0003571	1
nm1370980	nm0548299	1
nm1371010	nm0358935	1
nm1371010	nm0827248	1
nm1374749	nm0453360	1
nm1374749	nm1666723	1
nm1374749	nm2732177	1
nm1376076	nm0752630	1
nm1376275	nm1293454	1
nm1376372	nm0188312	2
nm1376372	nm0275935	1
nm1376372	nm0505625	1
nm1376372	nm1342242	1
nm1377920	nm0565200	1
nm1377920	nm0649715	2
nm1377920	nm0753251	1
nm1377920	nm0850888	1
nm1377920	nm2524227	2
nm1377981	nm0655888	1
nm1379068	nm0100152	1
nm1379821	nm2657010	5
nm1380122	nm0036896	3
nm1380122	nm0073706	1
nm1380122	nm0738700	1
nm1380122	nm0941147	1
nm1380122	nm1639580	1
nm1381217	nm1014957	1
nm1381872	nm1313994	1
nm1383735	nm0076987	1
nm1383735	nm0664176	1
nm1386298	nm0089154	1
nm1386298	nm0139283	1
nm1387387	nm0996870	1
nm1387989	nm0002584	1
nm1387989	nm0140764	3
nm1387989	nm0168747	2
nm1387989	nm0449957	1
nm1387989	nm0522160	1
nm1387989	nm0834426	1
nm1387989	nm3513608	1
nm1387989	nm3629374	1
nm1387989	nm5606221	1
nm1389565	nm0578124	1
nm1392007	nm1356495	1
nm1392884	nm2295769	1
nm1393214	nm1725195	1
nm1394586	nm2077866	1
nm1394586	nm2960893	1
nm1396112	nm1334133	1
nm1396791	nm0240794	1
nm1398578	nm0089154	2
nm1398578	nm0200637	1
nm1398578	nm0217907	1
nm1398578	nm0332503	1
nm1398578	nm1356495	1
nm1398578	nm1701502	1
nm1398578	nm2371594	1
nm1398919	nm2194733	1
nm1400899	nm1106444	1
nm1400899	nm1334133	1
nm1401678	nm0754978	2
nm1401678	nm1016998	1
nm1403188	nm1425418	1
nm1403188	nm1467650	1
nm1403188	nm1647376	1
nm1403188	nm1856973	1
nm1403589	nm1172533	1
nm1403671	nm0290735	1
nm1403671	nm0302127	1
nm1403671	nm0752630	1
nm1403671	nm0765956	1
nm1405821	nm0108618	1
nm1405821	nm0803141	1
nm1406699	nm0609588	2
nm1406699	nm1847815	1
nm1408499	nm2640743	1
nm1408499	nm3428652	1
nm1409000	nm0076987	1
nm1409000	nm2724331	1
nm1409000	nm5148534	1
nm1409303	nm0929955	2
nm1409303	nm1558784	1
nm1409941	nm0289324	1
nm1409941	nm0931881	1
nm1409941	nm2743253	1
nm1411800	nm0011851	1
nm1411800	nm0754978	1
nm1412937	nm0527167	1
nm1412937	nm0713514	1
nm1412937	nm0919043	1
nm1416926	nm0002638	3
nm1416926	nm0174483	2
nm1416926	nm0384066	1
nm1416926	nm2089503	1
nm1417395	nm0248336	1
nm1420716	nm0249418	2
nm1420716	nm1312876	1
nm1420716	nm1790790	3
nm1420716	nm2167039	1
nm1420716	nm2663965	2
nm1420716	nm3230701	1
nm1420716	nm3956092	2
nm1420716	nm5131036	1
nm1420716	nm5668221	1
nm1424525	nm0053736	1
nm1424525	nm3061309	1
nm1425003	nm0343239	1
nm1425356	nm2817161	1
nm1427363	nm0199215	1
nm1427363	nm0704621	1
nm1427363	nm1425889	2
nm1427363	nm1653862	1
nm1427681	nm2350534	1
nm1427899	nm0637833	1
nm1427899	nm0953968	1
nm1427947	nm0637833	1
nm1427947	nm0953968	1
nm1428654	nm0069072	6
nm1428654	nm0876590	3
nm1428654	nm1433339	1
nm1428654	nm2266269	2
nm1429362	nm0168655	2
nm1429362	nm0632871	1
nm1429362	nm0765956	2
nm1429723	nm0002638	1
nm1429723	nm0552070	1
nm1430365	nm1244330	1
nm1431054	nm1106444	1
nm1431054	nm1273119	1
nm1431054	nm1333905	1
nm1431587	nm0961373	1
nm1431587	nm1273119	1
nm1431618	nm0016074	1
nm1431618	nm1106444	1
nm1431618	nm1273119	1
nm1433017	nm0159073	3
nm1433517	nm0961373	1
nm1433517	nm1273119	1
nm1437173	nm1803689	1
nm1437177	nm0839660	1
nm1437177	nm0934855	2
nm1437177	nm1514487	1
nm1439546	nm0270546	1
nm1439546	nm0563505	1
nm1439546	nm0907197	2
nm1439546	nm1475461	1
nm1439648	nm0922322	1
nm1440633	nm0119946	1
nm1440633	nm0133150	1
nm1440693	nm0004634	2
nm1440693	nm0057106	1
nm1440919	nm0004475	1
nm1440919	nm0013918	1
nm1442065	nm0180085	1
nm1442065	nm0410226	1
nm1443101	nm0140078	1
nm1443101	nm0178381	1
nm1443101	nm0335344	2
nm1443101	nm0625950	1
nm1443101	nm0799886	1
nm1443101	nm1063863	1
nm1443101	nm1373881	1
nm1445577	nm0262525	1
nm1445577	nm0556163	1
nm1445577	nm0734165	1
nm1445577	nm1161500	1
nm1445577	nm3162291	1
nm1445797	nm0529123	1
nm1446971	nm0302127	1
nm1449094	nm0925441	1
nm1452688	nm0048739	1
nm1452688	nm0089154	1
nm1452688	nm0525831	1
nm1452917	nm0024948	1
nm1452917	nm0340495	1
nm1453745	nm0040957	2
nm1453745	nm0067090	1
nm1453745	nm0069072	8
nm1453745	nm0171178	2
nm1453745	nm0175907	2
nm1453745	nm0194190	2
nm1453745	nm0237720	6
nm1453745	nm0242896	1
nm1453745	nm0270966	2
nm1453745	nm0488960	1
nm1453745	nm0721019	4
nm1453745	nm0771755	1
nm1453745	nm0798807	1
nm1453745	nm0806914	1
nm1453745	nm1766652	1
nm1453745	nm2017180	4
nm1453801	nm0434838	3
nm1453801	nm0449189	1
nm1453801	nm0589412	1
nm1453801	nm0826291	1
nm1453801	nm0894916	1
nm1453981	nm0261999	1
nm1453981	nm0646898	1
nm1453981	nm1803689	1
nm1454167	nm0467513	1
nm1455356	nm0436048	1
nm1455356	nm0655888	1
nm1456249	nm3222555	1
nm1456249	nm9040465	1
nm1456249	nm9040466	1
nm1457646	nm0802731	1
nm1457789	nm1790790	1
nm1457789	nm3230701	1
nm1458143	nm0357143	1
nm1458143	nm0732472	1
nm1459623	nm0235161	1
nm1459623	nm0687254	1
nm1460116	nm0406220	2
nm1461835	nm0040957	1
nm1461835	nm0250621	2
nm1463273	nm0024386	1
nm1463273	nm0083039	1
nm1463273	nm0131651	3
nm1463273	nm0146529	1
nm1463273	nm0235920	1
nm1463273	nm0382448	1
nm1463273	nm0566352	1
nm1463273	nm0658402	1
nm1463273	nm1010175	1
nm1463273	nm1061992	3
nm1463273	nm1131421	1
nm1463273	nm2059056	1
nm1463273	nm2838492	1
nm1463273	nm2901688	1
nm1464187	nm0588133	1
nm1464243	nm0918666	1
nm1464243	nm1462434	1
nm1464895	nm0004428	5
nm1464895	nm0143859	4
nm1464895	nm0180085	2
nm1464895	nm0277466	1
nm1464895	nm0458868	6
nm1464895	nm0488960	1
nm1464895	nm1131528	1
nm1464895	nm2353156	1
nm1464895	nm5484242	2
nm1465526	nm0918666	1
nm1465526	nm1462434	1
nm1465657	nm0047458	2
nm1465657	nm0326506	1
nm1465657	nm0455336	1
nm1465657	nm1431939	1
nm1465774	nm1092388	1
nm1469230	nm6811956	1
nm1469599	nm0278129	1
nm1471121	nm0754571	1
nm1471491	nm0140764	5
nm1471491	nm0168747	5
nm1471491	nm0312856	2
nm1471491	nm0331215	1
nm1471491	nm0449957	1
nm1471491	nm1329138	3
nm1471491	nm2021590	2
nm1471491	nm2336731	2
nm1471491	nm2428141	3
nm1471730	nm1545605	1
nm1472007	nm1725195	1
nm1473012	nm1725195	1
nm1473727	nm0001513	1
nm1473727	nm0006552	1
nm1475436	nm4706903	1
nm1475647	nm0522160	1
nm1475928	nm0391308	1
nm1479457	nm0101834	1
nm1479457	nm0155536	1
nm1479457	nm0283478	2
nm1479457	nm0387739	1
nm1479675	nm0795533	1
nm1479736	nm0137639	3
nm1479736	nm0326177	2
nm1479736	nm0799886	1
nm1479736	nm0925441	1
nm1479736	nm1010175	1
nm1479736	nm1063863	1
nm1480084	nm0004475	1
nm1480084	nm0004634	1
nm1480084	nm0242516	2
