nconst	closeness	betweenness	degree	primaryName	gender
nm1050211	0.14883515332099997	0.0	0.0006261740763932373	Laura McCreary	female
nm1052034	0.27697041708558023	0.0	0.0006261740763932373	Stuart Stevens	male
nm1053841	0.3027205221271353	0.0008357559714544275	0.004383218534752661	Robin Green	female
nm1054604	0.28254856254856253	0.0	0.0006261740763932373	Emily Halpern	female
nm1054832	0.24708504335063736	1.1759900284833259e-05	0.0031308703819661866	Neil Goldman	male
nm10551634	0.28908957929214235	5.6293138442989526e-05	0.0012523481527864746	Tim Williams	male
nm1055467	0.21165979837489232	0.0	0.0006261740763932373	Evelyn Gabai	female
nm1056239	0.2641580706087462	0.0	0.0006261740763932373	Tatiana Suarez-Pico	female
nm1056414	0.27141364382743693	0.00046855236008300054	0.002504696305572949	Bradford Winters	male
nm1058029	0.26967458693008217	0.0	0.0006261740763932373	Katrina Cabrera Ortega	female
nm1059242	0.2928329843775165	0.0	0.0006261740763932373	Jess Prosser	male
nm1060641	0.20161451287396598	0.0	0.0006261740763932373	Sonja Bennett	female
nm1061148	0.2872081635232048	0.000187175290114692	0.0012523481527864746	Brad Follmer	male
nm10615481	0.2768017537983741	0.0005510112411376643	0.0012523481527864746	Davia Carter	female
nm1061622	0.25154256938103536	7.544205567992035e-05	0.0012523481527864746	Robert Carlock	male
nm1061823	0.29599843714388047	0.0	0.0006261740763932373	James Morris	male
nm1061887	0.29838842025798407	0.0006673644745866251	0.0037570444583594235	Diane Ademu-John	female
nm10632516	0.18386085549600567	0.0	0.0006261740763932373	Rowena Sparks	female
nm1063778	0.1823707596942767	0.0	0.0006261740763932373	Danielle Evenson	female
nm1064117	0.32934825924718325	0.0028105487679555563	0.005009392611145898	Daniel Arkin	male
nm1064772	0.25508572069923396	0.0	0.0006261740763932373	Alison Lea Bingeman	female
nm1065725	0.3078876960070444	0.000427366425927961	0.004383218534752661	Elizabeth Klaviter	female
nm1066391	0.3272380403873151	0.0011386405586306762	0.0037570444583594235	Josh Reims	male
nm10677408	0.23157653412130322	0.0	0.0006261740763932373	Rachel Alter	female
nm1068213	0.2889976793718409	0.00015027524278860848	0.002504696305572949	Matthew V. Lewis	male
nm1068423	0.29245616857004986	0.00015516033309428227	0.0031308703819661866	Russel Friend	male
nm1068424	0.29245616857004986	0.00015516033309428227	0.0031308703819661866	Garrett Lerner	male
nm1072116	0.21343882797642805	6.673941268562951e-06	0.0018785222291797118	Matt Lawton	male
nm1072185	0.24558986411648703	0.0	0.0006261740763932373	Jill Sherwin	female
nm1072409	0.2788393706100666	0.00012476016779016142	0.0012523481527864746	Lee Eisenberg	male
nm1072410	0.28999330122172956	0.00044137567360856436	0.002504696305572949	Kevin Etten	male
nm1072572	0.3210665724880805	0.001085871988408273	0.002504696305572949	Alfredo Barrios Jr.	male
nm1072713	0.24289951104817378	0.0	0.0006261740763932373	Anthony Cipriano	male
nm1072798	0.267563351679077	0.0	0.0006261740763932373	Sarah Dodd	female
nm1074122	0.2525347926331287	0.0	0.0006261740763932373	Andrew Green	male
nm1074156	0.29941046668642757	0.00018585993666497334	0.0037570444583594235	Paul J. Levine	male
nm10744946	0.21566673783597845	0.000187175290114692	0.0012523481527864746	Daniel Rogers	male
nm1074940	0.2609431958437383	0.0	0.0006261740763932373	Brooke Roberts	female
nm1075193	0.29569035615547246	8.943644088631237e-07	0.0012523481527864746	Coleman Luck III	male
nm10772858	0.24470404565153023	0.00012476016779016698	0.0012523481527864746	J.M. Holmes	male
nm1078938	0.23556085300443086	0.0	0.0006261740763932373	James Roland	male
nm10804276	0.21371982039165902	0.0	0.0006261740763932373	Al Blyth	male
nm1080564	0.21165979837489232	0.0	0.0006261740763932373	Greg Johnson	male
nm1081277	0.22793029961138273	0.00010541087098865773	0.0012523481527864746	Jim Gerkin	male
nm1081625	0.2723079227197843	0.0	0.0006261740763932373	Pieter Bart Korthuis	male
nm1082685	0.2904008944258106	0.000711302179613425	0.0037570444583594235	Lizzy Weiss	female
nm10837035	0.2570475301835044	0.0	0.0006261740763932373	Jennifer Stahl	female
nm1084228	0.2805604419343888	0.0007851485710631617	0.0031308703819661866	Nelson Soler	male
nm1088908	0.20506169219317438	0.000533807251374974	0.0012523481527864746	Peter Brash	male
nm1089437	0.20174874059608086	0.0	0.0006261740763932373	Paula Cwikly	female
nm1089569	0.1661761748953516	3.003293952741488e-08	0.0018785222291797118	Rebecca Drysdale	female
nm1090179	0.25098699649374673	0.0	0.0006261740763932373	Adam J. Karp	male
nm1090637	0.2723079227197843	0.0	0.0006261740763932373	Matt Michnovetz	male
nm1091301	0.27807175848040866	0.00048156225252370756	0.002504696305572949	Patrick Sean Smith	male
nm1091546	0.263057380132527	0.00013730404152893265	0.0012523481527864746	Justin Trofholz	male
nm1093194	0.31906082195626995	0.001012037375316053	0.0031308703819661866	Anne Cofell Saunders	female
nm1093233	0.25437197459358124	0.0007557434818664866	0.002504696305572949	Juan Carlos Fernandez	male
nm1093513	0.3036101926994623	0.0024570885605867954	0.002504696305572949	Tom Kapinos	male
nm1094792	0.24506024745936328	1.361190623482187e-07	0.0012523481527864746	Elizabeth Stewart	female
nm1096313	0.2797833379497122	0.0001415088091866543	0.0018785222291797118	Bathsheba Doran	female
nm1098221	0.282320424831527	0.000536852884703457	0.0037570444583594235	Andrew Lenchewski	male
nm10982868	0.20517276399828477	4.128290742535421e-06	0.0012523481527864746	Anthony Salter	male
nm1098479	0.2434719730040976	0.0007756864759184254	0.0018785222291797118	Justin Marks	male
nm10988867	0.21768072217034218	0.0	0.0006261740763932373	Yair Hizmi	male
nm1099663	0.2639280011612716	2.8030743558920555e-08	0.0012523481527864746	Anslem Richardson	male
nm1102898	0.19610000215707846	0.0	0.0006261740763932373	Michele Serros	female
nm1104036	0.27686919445713415	0.0006630860713099097	0.0012523481527864746	Jesse Armstrong	male
nm1104057	0.23957098057817483	0.0	0.0006261740763932373	Adam F. Goldberg	male
nm1104059	0.18640939941356188	0.000556097132810977	0.0037570444583594235	Josh Griffith	male
nm1104505	0.22661215943365656	0.0005740145285047766	0.002504696305572949	Murray Miller	male
nm11046821	0.28392516943065055	4.7552801623415266e-05	0.0012523481527864746	Mary Elizabeth Hamilton	female
nm1105215	0.1659395820023729	0.0	0.0006261740763932373	Victor Gialanella	male
nm1105358	0.20483990897005475	0.0008481151283196308	0.002504696305572949	Dena Higley	female
nm1106214	0.18947873027782988	7.482806993054009e-05	0.0012523481527864746	Erica Rivinoja	female
nm1107458	0.20205365279043408	0.0006683491024051115	0.0018785222291797118	Rick Draughon	male
nm1107639	0.2430683671559584	0.0	0.0006261740763932373	Matt Venne	male
nm1108104	0.31162376169746	0.00035120326915277105	0.0037570444583594235	Jonathan Greene	male
nm1108246	0.3029424505981539	0.0005984822907962841	0.0031308703819661866	Chris Downey	male
nm1108368	0.31661616689304495	0.0024199843345907974	0.004383218534752661	Eli Attie	male
nm1109145	0.3579274774597425	0.006921944047513232	0.005635566687539136	Debra J. Fisher	female
nm1110140	0.3336514111645319	0.003551434336966537	0.006261740763932373	Erica Messer	female
nm1110844	0.31792271376114706	0.000525278729841364	0.002504696305572949	Hannah Shakespeare	female
nm1112369	0.2863216906554124	6.426660010856817e-06	0.0012523481527864746	Michael Daley	male
nm1112464	0.2755600012124519	0.0005621231349383723	0.006261740763932373	Gennifer Hutchison	female
nm1113415	0.2122726317509982	1.4015371779460278e-08	0.0012523481527864746	Alex Barnow	male
nm1113953	0.2122726317509982	1.4015371779460278e-08	0.0012523481527864746	Marc Firek	male
nm1114240	0.28779005349963593	0.0010138250290518316	0.0018785222291797118	Krystal Houghton Ziv	female
nm1114695	0.2607037366292908	0.0	0.0006261740763932373	Phil McGraw	male
nm1117226	0.22598125730194635	7.007685889730139e-08	0.0018785222291797118	Tom Wheeler	male
nm11173118	0.2087725341600643	1.7519214724325347e-08	0.0012523481527864746	Jenniffer Gómez	female
nm1117707	0.3379930847306391	0.002789075640327718	0.004383218534752661	Yahlin Chang	female
nm1118282	0.27906191484789883	0.0	0.0006261740763932373	Linda Loiselle Guzik	female
nm1118845	0.31196595861500975	0.000747093031981422	0.0018785222291797118	Josh Lobis	male
nm1118885	0.24470404565153023	0.00012476016779016698	0.0012523481527864746	Chuck MacLean	male
nm1119038	0.33240703499213864	0.001955857624686936	0.005009392611145898	Rina Mimoun	female
nm1119450	0.2641580706087462	2.5748271421078326e-05	0.0012523481527864746	Franklin jin Rho	male
nm1120513	0.31121837663893737	0.0	0.0006261740763932373	J. David Shanks	male
nm11218199	0.2501719915242577	0.0	0.0006261740763932373	Daniel Dillon Camp	male
nm1121978	0.27118694627569134	3.275985044991218e-05	0.0018785222291797118	Jessika Borsiczky	female
nm1122050	0.20414074955650865	0.0017996793846132193	0.005635566687539136	Ron Carlivati	male
nm1123621	0.26539191358925707	7.295644638558548e-05	0.0012523481527864746	Gideon Yago	male
nm1125049	0.319016036775801	0.001004463343593225	0.005009392611145898	Virgil Williams	male
nm1125275	0.2869543259366813	0.0013872001773003082	0.004383218534752661	David Benioff	male
nm1127336	0.3265328113214324	0.002923079480838874	0.005635566687539136	Joshua Safran	male
nm1127337	0.28857569120401233	0.0	0.0006261740763932373	Tami Sagher	female
nm1127374	0.30385373842708646	0.00020735384290018	0.002504696305572949	Mark Saraceni	male
nm1127903	0.23712146900023476	0.0	0.0006261740763932373	Christy Jacobs	female
nm1128410	0.2679418786289015	0.0	0.0006261740763932373	Joe Peracchio	male
nm1129488	0.3230288171126035	0.0013520958910697455	0.0037570444583594235	John Stephens	male
nm1129521	0.33500386925599734	0.00287645284284805	0.004383218534752661	Dave Erickson	male
nm11306370	0.27234055300919685	0.0	0.0006261740763932373	Alexis Siegel	male
nm11308544	0.24930755518990813	0.0	0.0006261740763932373	Meghann Plunkett	female
nm1131793	0.25313953164592207	9.055879311075736e-05	0.0018785222291797118	Ed Lee	male
nm1133404	0.3040366542924986	2.6027782260783625e-05	0.0012523481527864746	Laura Valdivia	female
nm1133849	0.3017358690962196	0.0001298851241042506	0.0012523481527864746	Marcia Clark	female
nm1133966	0.27222638119478965	0.0008135458746159561	0.0018785222291797118	Lina Patel	female
nm1135022	0.25643846435925644	5.707940845387526e-05	0.0012523481527864746	Joe Johnson	male
nm1135607	0.24558986411648703	0.0	0.0006261740763932373	Celeste Chan Wolfe	female
nm1136640	0.22382253736120344	0.0	0.0006261740763932373	Wes Jones	male
nm1136647	0.31610973955979	0.0010559818526783965	0.0018785222291797118	Doug Jung	male
nm1137095	0.24283462884312312	0.0	0.0006261740763932373	Jasmine Love	female
nm1140275	0.24156989875906784	0.0015002383640615447	0.0018785222291797118	Steven Knight	male
nm1140282	0.3071387546876584	0.0022203326460608222	0.0031308703819661866	Erik Oleson	male
nm1140565	0.24704475665099596	3.019798688774165e-06	0.0012523481527864746	Andy Schwartz	male
nm1141830	0.21478016396153754	0.004236506666513089	0.005009392611145898	David Kreizman	male
nm1142664	0.21688097907770118	0.0	0.0006261740763932373	Loren Segan	female
nm1142934	0.266262484257388	1.654347031384611e-05	0.0018785222291797118	Asaf Tzipor	male
nm1143319	0.30193629811684214	0.0006474352972691818	0.002504696305572949	Dan Dietz	male
nm1144314	0.31121837663893737	0.0	0.0006261740763932373	Brian Michael Bendis	male
nm1145513	0.12674446163927114	0.00018725954919503282	0.002504696305572949	Peter Hunziker	male
nm1147463	0.24003907797111398	0.0	0.0006261740763932373	Robert Leuci	male
nm1147507	0.2699628804751299	0.0	0.0006261740763932373	Jeff Braunstein	male
nm1148042	0.3159120130659902	0.0009280730201432413	0.0018785222291797118	Angelina Burnett	female
nm1148550	0.2788564767951903	0.0002957026410332804	0.0031308703819661866	Ava DuVernay	female
nm1148625	0.25312543505499097	2.0435590302977252e-05	0.0012523481527864746	Adam Faberman	male
nm1149075	0.34021930316979154	0.005579179666445597	0.0068879148403256105	Alexi Hawley	male
nm1153843	0.3304015991277485	0.0038085347055937285	0.008140262993112084	Craig Sweeny	male
nm1155009	0.2539882099851926	0.0002443355997895219	0.002504696305572949	Kevin Deiboldt	male
nm1155868	0.25312543505499097	2.0435590302977252e-05	0.0012523481527864746	Vivien Mejia	female
nm1157808	0.3618020456083098	0.012571807231069302	0.011271133375078271	Rick Eid	male
nm1160205	0.2339724617166388	0.0	0.0006261740763932373	Russell Rothberg	male
nm1160352	0.21886510821677058	0.0	0.0006261740763932373	Samantha Silver	female
nm1161696	0.2609431958437383	0.0	0.0006261740763932373	Elizabeth Rinehart	female
nm1166154	0.2699628804751299	0.0	0.0006261740763932373	Amir Mann	male
nm1168067	0.3475285752513475	0.005316117589583044	0.007514088916718847	Liz Tigelaar	female
nm1169130	0.25187709528163355	0.0	0.0006261740763932373	Matthew Klam	male
nm1173204	0.3454683640509215	0.004509308263501152	0.007514088916718847	Stephanie Sengupta	female
nm1175237	0.32735587483345935	0.0019352267183135458	0.004383218534752661	Elizabeth Craft	female
nm1175413	0.32735587483345935	0.0019352267183135458	0.004383218534752661	Sarah Fain	female
nm1176676	0.34144600938967135	0.0013045076069300966	0.0031308703819661866	Kurt Sutter	male
nm1176881	0.2712031263983771	0.0003658995282512319	0.0031308703819661866	Austin Winsberg	male
nm1177747	0.27943933851781266	0.002532472431748882	0.002504696305572949	David Holden	male
nm1178832	0.26707600105761037	3.5082791989176777e-07	0.0012523481527864746	Alex Manugian	male
nm1179937	0.2901599055248795	0.0	0.0006261740763932373	Rebecca Kirsch	female
nm1180080	0.21688097907770118	0.0	0.0006261740763932373	Christina Lynch	female
nm1183164	0.2545286558221575	0.0	0.0006261740763932373	Tiller Russell	male
nm1184198	0.2704930227022524	0.00022249098289623366	0.0018785222291797118	John Lopez	male
nm1184512	0.29270098844135356	0.0002331550884289951	0.002504696305572949	David Breckman	male
nm1184676	0.280197256896286	1.895893238633941e-05	0.0012523481527864746	Andrew Cosby	male
nm1185659	0.3288241038810721	0.0019387926786699865	0.005635566687539136	Glen Mazzara	male
nm1185927	0.28365939654903427	0.0005138869405326762	0.0018785222291797118	Cassie Pappas	female
nm1192866	0.29595989191652833	0.0	0.0006261740763932373	Stevie Long	male
nm1195342	0.33100309484798834	0.0013397508543620616	0.0031308703819661866	Cameron Litvack	male
nm1195432	0.33711573404531464	0.0028594887710077115	0.004383218534752661	Brett Mahoney	male
nm1198112	0.18618796977082352	0.0	0.0006261740763932373	Peter Gwinn	male
nm1201266	0.34859465470301776	0.008083756247106609	0.008140262993112084	Robert Doherty	male
nm1202354	0.1753022619024663	0.0	0.0006261740763932373	Sarah Jane Cunningham	female
nm1202838	0.2040857559771018	0.0	0.0006261740763932373	Noah Haidle	male
nm1205551	0.31868054825253267	0.0021928617330387212	0.0068879148403256105	David Grae	male
nm1208379	0.29217419251165033	6.18467494799389e-05	0.0018785222291797118	Ryan Harris	male
nm1208415	0.2894393326753478	0.00016792317331979967	0.002504696305572949	Steve Lightfoot	male
nm1208900	0.2510285793179622	0.0	0.0006261740763932373	Jill Anderson	female
nm1209925	0.3360440616567479	0.005311082218477206	0.006261740763932373	Chad Hodge	male
nm1211815	0.2868275753273387	6.409458388245229e-05	0.002504696305572949	David Mongan	male
nm1212043	0.3471835020049647	0.006425590480567845	0.007514088916718847	Andrea Newman	female
nm1212331	0.23341977559247182	0.0	0.0006261740763932373	Dennis Lehane	male
nm1212337	0.2800936623840774	0.0	0.0006261740763932373	Dominic Abeyta	male
nm1212929	0.3347325011966567	0.003610677548951294	0.004383218534752661	Anna Fricke	female
nm1212932	0.33505325618250836	0.0028514591567033107	0.0037570444583594235	Maggie Friedman	female
nm1212988	0.2991542992530192	0.00046706111370632507	0.0018785222291797118	Dean Georgaris	male
nm1215164	0.23816509915904743	2.84848625586992e-06	0.002504696305572949	Doug Miro	male
nm1216869	0.295921356726669	3.4917135432391245e-05	0.0018785222291797118	Jonathan Robert Kaplan	male
nm1219346	0.23055463975045015	0.0	0.0006261740763932373	Chris Bishop	male
nm1219736	0.21165979837489232	0.0	0.0006261740763932373	Craig Kyle	male
nm1219745	0.18989827251268981	0.0	0.0006261740763932373	Daniel Schofield	male
nm1219905	0.2743955811777489	0.00028287898143739053	0.0031308703819661866	Ben Watkins	male
nm1221904	0.21253068381063706	0.0015851859797442927	0.0037570444583594235	Donna Swajeski	female
nm1222770	0.30475009218598104	0.001566692502500928	0.005009392611145898	Jason Tracey	male
nm1222792	0.2850826303741102	0.0	0.0006261740763932373	Mark Zakarin	male
nm1222879	0.33262595587428195	0.005022012595183226	0.006261740763932373	Jan Nash	male
nm1223237	0.23157653412130322	0.0	0.0006261740763932373	Shannon Burke	male
nm1223280	0.1821515157586808	0.0	0.0006261740763932373	Eric Friedman	male
nm1225921	0.31321274763135226	0.0007727156658768249	0.002504696305572949	Liz W. Garcia	female
nm1225948	0.31661616689304495	0.0005288575160447164	0.0018785222291797118	Damani Johnson	male
nm1226232	0.30742957627405226	1.8638470062664482e-05	0.0012523481527864746	Robert Masello	male
nm1229072	0.317944951561571	0.0008645191151976826	0.002504696305572949	Daniel T. Thomsen	male
nm1230361	0.1899141406755938	0.0001495300015150622	0.0018785222291797118	Matt Murray	male
nm1231965	0.24470404565153023	8.348841522302033e-05	0.0012523481527864746	Charlie Corwin	male
nm1232532	0.2647427123678616	7.506001603871128e-05	0.0012523481527864746	Dana Goodman	female
nm1236454	0.3052822458779677	0.0013459232422619951	0.0018785222291797118	Timothy J. Lea	male
nm1236625	0.3054668861933403	0.0015509429199542326	0.005009392611145898	Martin Gero	male
nm1236653	0.21165979837489232	0.0	0.0006261740763932373	Christopher L. Yost	male
nm1236705	0.34165132098162276	0.0059422297331630635	0.007514088916718847	Jonathan Shapiro	male
nm1237173	0.29747063250548084	0.00020612450545993437	0.002504696305572949	Noah Baylin	male
nm1238485	0.24473039545589145	2.0997671882803607e-08	0.0012523481527864746	Angela Nissel	female
nm1238801	0.33877398919321783	0.0036793041657307655	0.008766437069505322	Nick Santora	male
nm1238925	0.3389508221169979	0.005124471740385289	0.006261740763932373	Tom Smuts	male
nm1240333	0.34159996993950326	0.005665328546882698	0.007514088916718847	Christopher Silber	male
nm1241175	0.317944951561571	0.002607367769610449	0.0037570444583594235	Cara DiPaolo	female
nm1241377	0.24006443264939661	7.204641030690337e-05	0.002504696305572949	Irv Gotti	male
nm1243435	0.35012516849605235	0.0069510229114676325	0.006261740763932373	David Schulner	male
nm1243918	0.3324556591698665	0.002199293962979249	0.0037570444583594235	David Wilcox	male
nm1244069	0.23871543733424364	1.6791409559844527e-05	0.002504696305572949	Kenya Barris	male
nm1247105	0.16315213294808062	0.0	0.0006261740763932373	Kate Rorick	female
nm1247276	0.2794565183978359	0.0003742805033704867	0.0012523481527864746	David Baldy	male
nm1250141	0.2877718337501187	0.00022750158089911886	0.0031308703819661866	Corey Reed	male
nm1250208	0.1821515157586808	0.0	0.0006261740763932373	George Doty IV	male
nm1250889	0.18078949985085016	1.550776161481387e-05	0.0031308703819661866	Anna Cascio	female
nm1250955	0.18467507668555874	0.00015637627201506762	0.0031308703819661866	David Cherrill	male
nm1253154	0.18067452352087762	8.647607720652932e-06	0.002504696305572949	Katherine Schock	female
nm1254315	0.20508944886863537	0.0007012957607253641	0.0012523481527864746	Michael Slade	male
nm1256259	0.18817660574196352	0.000187175290114692	0.0012523481527864746	Jack Williams	male
nm1256664	0.26457320799743894	0.0	0.0006261740763932373	John Paul Bullock III	male
nm1257567	0.3079085520745131	0.0004514636182192435	0.0012523481527864746	Nancy Kiu	female
nm1257804	0.2911262689339354	4.65102438845465e-05	0.0012523481527864746	Anthony Maranville	male
nm1259417	0.29270098844135356	0.0002631193542008102	0.0018785222291797118	John J. Gray	male
nm1259710	0.27853181776402464	2.4377352382761328e-05	0.0012523481527864746	Maria Laurino	female
nm1259728	0.2750930492934306	0.0	0.0006261740763932373	Michael Cunningham	male
nm1260858	0.17464891552840375	0.0	0.0006261740763932373	Sara Kettler	female
nm1263223	0.322914076652577	0.003164458221933621	0.006261740763932373	Debora Cahn	female
nm1264544	0.2686386336101179	6.656362300553715e-05	0.0018785222291797118	Matt Payne	male
nm1267367	0.3087031817718768	0.000582063569296433	0.0037570444583594235	Sharon Lee Watson	female
nm1267594	0.27592800558472697	3.879425013496152e-06	0.0012523481527864746	Alon Aranya	male
nm1267598	0.17474962997135882	2.3358952965767126e-08	0.0012523481527864746	Maria Arena Bell	female
nm1269404	0.30981835531472585	0.0008170622609979234	0.002504696305572949	Brett Matthews	male
nm1269432	0.3164178065504159	0.00027962557707731636	0.0012523481527864746	Colleen McGuinness	female
nm1271093	0.29170543879351835	0.00024991125344019555	0.002504696305572949	Michele Abbott	female
nm1271306	0.26609102883067465	0.0	0.0006261740763932373	Stephanie Birkitt	female
nm1271884	0.29170543879351835	0.00024991125344019555	0.002504696305572949	Kathy Greenberg	female
nm1273768	0.27380056019034427	1.076926251429639e-05	0.0018785222291797118	Kyle Long	male
nm1274355	0.30243853754283245	0.00016790406151141304	0.0018785222291797118	Lauren Schmidt	female
nm1275642	0.21492233858956478	0.00012391064947072243	0.0012523481527864746	Gabrielle Fulton Ponder	female
nm1277149	0.32434264511755684	0.0022756778377077016	0.004383218534752661	Elwood Reid	male
nm1279184	0.17464891552840375	0.0	0.0006261740763932373	Adam Dusevoir	male
nm1279638	0.327591798493748	0.005374570809635518	0.008140262993112084	Noah Hawley	male
nm1279721	0.26993081742332015	0.00040218408197552347	0.002504696305572949	Sharon Horgan	female
nm1279824	0.2761459250934054	0.0	0.0006261740763932373	Charles Johnson	male
nm1280672	0.2980167185707261	0.0003632860897817297	0.0031308703819661866	Nancy Oliver	female
nm1283212	0.31269562824613906	0.00029567520497738274	0.002504696305572949	David Handelman	male
nm1284169	0.304464315616732	0.00045765967679683696	0.0037570444583594235	Joan Rater	female
nm1284523	0.2512922575116787	0.0	0.0006261740763932373	Gary Sunshine	male
nm1285688	0.30759600744374893	0.0003561528504843393	0.0031308703819661866	Elizabeth Cosin	female
nm1285774	0.3284914182475158	0.004687529929188328	0.005009392611145898	Monica Macer	female
nm1286027	0.2562360833168917	0.0	0.0006261740763932373	David Gerken	male
nm1286340	0.29402632685403796	0.00027067945197676484	0.002504696305572949	Angela Robinson	female
nm1286496	0.30817993830299334	4.865799625649903e-05	0.002504696305572949	Amanda Green	female
nm1288200	0.2522405038705918	0.0	0.0006261740763932373	Julie Ann Park	female
nm1288966	0.32401896140000713	0.002552018288355229	0.004383218534752661	Karen Wyscarver	female
nm1289754	0.2659042382052707	0.0009843194118779733	0.0031308703819661866	Rolin Jones	male
nm1289832	0.24122376416270863	0.00035642838179053365	0.002504696305572949	Vera Santamaria	female
nm1291392	0.2817254950571756	1.776668593705805e-05	0.0012523481527864746	Keith Bunin	male
nm1292779	0.28242567336667806	0.00022169953575758574	0.0018785222291797118	Kelly Hutchinson	female
nm1294678	0.21634420884795696	1.825531618333061e-08	0.0012523481527864746	Danielle Sanchez-Witzel	female
nm1296984	0.19610000215707846	0.0	0.0006261740763932373	Ann Serrano Lopez	female
nm1297559	0.3361186083484305	0.0010344966492992899	0.0031308703819661866	David H. Goodman	male
nm1297877	0.30450510802210684	0.0018931256683313664	0.005009392611145898	Michael Alaimo	male
nm1298090	0.2146787257656977	0.0	0.0006261740763932373	Joe Ballarini	male
nm1302254	0.20183832508159233	0.0002489609997520974	0.0012523481527864746	Jodie Scholz	female
nm1303762	0.2904380051755535	0.0011279112107999536	0.0037570444583594235	Brett Johnson	male
nm1305006	0.30290207576716754	0.0006113803960854409	0.005009392611145898	Sarah Goldfinger	female
nm1308428	0.27403165033911075	0.0	0.0006261740763932373	Mark Llewellyn	male
nm1308578	0.30693136162598333	1.366774367021465e-05	0.0012523481527864746	Christine M. Torres	female
nm1309774	0.24970472711291786	0.00024658948630126783	0.0018785222291797118	David S. DiPietro	male
nm1311535	0.2747438725860558	2.1404406928388647e-05	0.0012523481527864746	Christian Torpe	male
nm1313038	0.31068657940603533	0.00021377529179972165	0.0018785222291797118	Kelly Souders	female
nm1315990	0.31121837663893737	0.0	0.0006261740763932373	Maurissa Tancharoen	female
nm1317673	0.3085983909840796	0.0009570029110114243	0.0031308703819661866	Michael Kramer	male
nm1321257	0.2751096988954456	0.0007597256831795001	0.0031308703819661866	Julia Cohen	female
nm1321650	0.1528387216085809	0.0	0.0006261740763932373	Anthony C. Hill	male
nm1321658	0.1899141406755938	0.0001495300015150622	0.0018785222291797118	Michael Schur	male
nm1321917	0.28456506088208594	0.00019175510469576082	0.0012523481527864746	Andrew Black	male
nm1322707	0.353969551843632	0.005112861328911335	0.008140262993112084	Dan Dworkin	male
nm1322753	0.2788222665235393	0.0	0.0006261740763932373	Sam Esmail	male
nm1324179	0.2888140547066112	8.82824753258797e-06	0.0012523481527864746	Ari Schlossberg	male
nm1325865	0.2641580706087462	0.0	0.0006261740763932373	Eric Guggenheim	male
nm1325872	0.2973733276634719	0.0001381173450145837	0.0012523481527864746	Megan Martin	female
nm1327303	0.22170467016217535	0.0	0.0006261740763932373	Jen Kirkman	female
nm1328493	0.29868252455892497	0.002601559707873402	0.0037570444583594235	Paula Yoo	female
nm1330716	0.21566673783597845	0.000187175290114692	0.0012523481527864746	Corinne Kingsbury	female
nm1330734	0.21963711918049816	2.4295116502036334e-06	0.0018785222291797118	Erik Kolbell	male
nm1331193	0.263057380132527	0.00013730404152893265	0.0012523481527864746	Jeffrey Rodgers	male
nm1331637	0.28312934068329754	0.0009763614348135659	0.0018785222291797118	Michael D. Fuller	male
nm1332232	0.2535914530391364	3.669546474204136e-06	0.0012523481527864746	Sarah Gertrude Shapiro	female
nm1332930	0.2928329843775165	0.0	0.0006261740763932373	Paul Golding	male
nm1333505	0.293324299035266	5.0288285730566876e-05	0.002504696305572949	Zoanne Clack	female
nm1334813	0.27234055300919685	0.0	0.0006261740763932373	Lamont Magee	male
nm1334994	0.3176339051745222	0.004903370454872271	0.0037570444583594235	Ildy Modrovich	female
nm1335519	0.2924938065055822	0.0011140676158456714	0.0031308703819661866	Dailyn Rodriguez	female
nm1335634	0.32851515918042856	0.002722322292790976	0.0068879148403256105	Stephanie Savage	female
nm1337455	0.18218071782128614	3.8051899827191246e-05	0.002504696305572949	David Malkoff	male
nm1339659	0.2773422007992922	0.0	0.0006261740763932373	Michael Oates Palmer	male
nm1341252	0.25787876209116956	0.0	0.0006261740763932373	Annie Brunner	female
nm1341733	0.305343767843348	0.0004811765984828175	0.0031308703819661866	Peter Egan	male
nm1342473	0.2570475301835044	0.0	0.0006261740763932373	Ethan Gross	male
nm1342578	0.21886510821677058	0.0	0.0006261740763932373	Daniel Hsia	male
nm1344603	0.3087241484701328	0.0010581839687501498	0.0031308703819661866	Christopher Hollier	male
nm1345512	0.2911262689339354	4.65102438845465e-05	0.0012523481527864746	Beth Armogida	female
nm1345603	0.29170543879351835	3.231034799885882e-05	0.0012523481527864746	Samuel Baum	male
nm1346244	0.2926632971702669	6.206405851231167e-06	0.0012523481527864746	Sean Gerace	male
nm1346394	0.3033467916847409	0.0002703433309938362	0.002504696305572949	Crystal Nix Hines	female
nm1347078	0.30920716982415564	0.0006675659117650421	0.0031308703819661866	J.R. Orci	male
nm1347153	0.18627953199598385	0.0003646849791915062	0.0012523481527864746	Tyler Perry	male
nm1347387	0.290085835540381	2.1552596321693454e-05	0.0012523481527864746	Christine Schenley	female
nm1347561	0.2949803692527337	0.00034143196537957354	0.0012523481527864746	Mary Leah Sutton	female
nm1349088	0.18627953199598385	0.0003646849791915062	0.0012523481527864746	David A. Arnold	male
nm1349522	0.25221251213760576	0.0	0.0006261740763932373	Jonathan Levine	male
nm1350416	0.2948846864964806	0.0014362391579093772	0.0037570444583594235	Jason Ganzel	male
nm1351833	0.2821276727803122	2.4233216119529675e-05	0.0012523481527864746	Racheal Seymour	female
