item,itemLabel
http://www.wikidata.org/entity/Q289025,Jess Conrad
http://www.wikidata.org/entity/Q289075,Belinda Lee
http://www.wikidata.org/entity/Q289252,Gregg Sulkin
http://www.wikidata.org/entity/Q289545,Andrea Riseborough
http://www.wikidata.org/entity/Q290287,Katie Boyle
http://www.wikidata.org/entity/Q291309,Cleo Laine
http://www.wikidata.org/entity/Q291314,Samantha Womack
http://www.wikidata.org/entity/Q291438,Liz Smith
http://www.wikidata.org/entity/Q291693,Anastasia Griffith
http://www.wikidata.org/entity/Q291710,Kimberley Nixon
http://www.wikidata.org/entity/Q291806,Tessa Dahl
http://www.wikidata.org/entity/Q292213,Gabrielle Beaumont
http://www.wikidata.org/entity/Q292274,Theodora von Griechenland
http://www.wikidata.org/entity/Q292993,Tulisa
http://www.wikidata.org/entity/Q293067,Hermione Gingold
http://www.wikidata.org/entity/Q294586,Adewale Akinnuoye-Agbaje
http://www.wikidata.org/entity/Q295592,Alex Pettyfer
http://www.wikidata.org/entity/Q296008,Robbie Coltrane
http://www.wikidata.org/entity/Q296028,Alfred Molina
http://www.wikidata.org/entity/Q296609,Russell Brand
http://www.wikidata.org/entity/Q296822,Vinnie Jones
http://www.wikidata.org/entity/Q296843,Andrew Lincoln
http://www.wikidata.org/entity/Q296887,Freddie Highmore
http://www.wikidata.org/entity/Q297071,Jamie Bell
http://www.wikidata.org/entity/Q297198,Ed Westwick
http://www.wikidata.org/entity/Q297384,Jeremy Brett
http://www.wikidata.org/entity/Q297865,Caroline Cossey
http://www.wikidata.org/entity/Q298243,John Hannah
http://www.wikidata.org/entity/Q298276,Michael Sheen
http://www.wikidata.org/entity/Q298347,Nicholas Hoult
http://www.wikidata.org/entity/Q298352,Lindsay Anderson
http://www.wikidata.org/entity/Q298388,Noël Coward
http://www.wikidata.org/entity/Q298761,Clive Barker
http://www.wikidata.org/entity/Q234933,Kathryn Prescott
http://www.wikidata.org/entity/Q234947,Rachel Hurd-Wood
http://www.wikidata.org/entity/Q235132,Emilia Clarke
http://www.wikidata.org/entity/Q235299,Gladys Cooper
http://www.wikidata.org/entity/Q235415,Jennifer Saunders
http://www.wikidata.org/entity/Q235455,Lily Cole
http://www.wikidata.org/entity/Q235572,Geraldine Somerville
http://www.wikidata.org/entity/Q235622,Claire Bloom
http://www.wikidata.org/entity/Q235716,Afshan Azad
http://www.wikidata.org/entity/Q236005,Melanie Brown
http://www.wikidata.org/entity/Q236010,Sienna Guillory
http://www.wikidata.org/entity/Q236212,Petula Clark
http://www.wikidata.org/entity/Q236240,Siobhán Donaghy
http://www.wikidata.org/entity/Q236374,Parminder Nagra
http://www.wikidata.org/entity/Q236451,Lily Loveless
http://www.wikidata.org/entity/Q236531,Natalia Kills
http://www.wikidata.org/entity/Q236718,Edith Evans
http://www.wikidata.org/entity/Q236839,Natalie Dormer
http://www.wikidata.org/entity/Q236939,Christiane Amanpour
http://www.wikidata.org/entity/Q237012,Imogen Poots
http://www.wikidata.org/entity/Q237204,Amanda Holden
http://www.wikidata.org/entity/Q237242,Beryl Bainbridge
http://www.wikidata.org/entity/Q237290,Keeley Hawes
http://www.wikidata.org/entity/Q237331,Hannah Spearritt
http://www.wikidata.org/entity/Q237548,Kate Nash
http://www.wikidata.org/entity/Q237552,Jade Ewen
http://www.wikidata.org/entity/Q237594,Anna Friel
http://www.wikidata.org/entity/Q237602,Katie Price
http://www.wikidata.org/entity/Q237645,Susan George
http://www.wikidata.org/entity/Q237778,Siân Phillips
http://www.wikidata.org/entity/Q237820,Alison Moyet
http://www.wikidata.org/entity/Q237843,Ashley Jensen
http://www.wikidata.org/entity/Q238012,Carol Cleveland
http://www.wikidata.org/entity/Q238117,Christina Pickles
http://www.wikidata.org/entity/Q238219,Fiona May
http://www.wikidata.org/entity/Q238356,Samantha Bond
http://www.wikidata.org/entity/Q238464,Simon Pegg
http://www.wikidata.org/entity/Q238704,Peter Gilmore
http://www.wikidata.org/entity/Q238763,Megan Prescott
http://www.wikidata.org/entity/Q239187,Gemma Atkinson
http://www.wikidata.org/entity/Q239558,Jane Leeves
http://www.wikidata.org/entity/Q239849,Diana Dors
http://www.wikidata.org/entity/Q240180,Jaime Murray
http://www.wikidata.org/entity/Q240238,Bessie Love
http://www.wikidata.org/entity/Q240324,Paloma Faith
http://www.wikidata.org/entity/Q240372,Rosalyn Landor
http://www.wikidata.org/entity/Q240485,Kerry Katona
http://www.wikidata.org/entity/Q240573,Sophie Turner
http://www.wikidata.org/entity/Q240605,Emily Bergl
http://www.wikidata.org/entity/Q240647,Jacqueline Wilson
http://www.wikidata.org/entity/Q240955,Eliza Bennett
http://www.wikidata.org/entity/Q241665,Rachel Stevens
http://www.wikidata.org/entity/Q242656,Madeleine Carroll
http://www.wikidata.org/entity/Q242702,Archie Panjabi
http://www.wikidata.org/entity/Q242707,Paul Bettany
http://www.wikidata.org/entity/Q242899,Katarina Waters
http://www.wikidata.org/entity/Q243121,Gretchen Franklin
http://www.wikidata.org/entity/Q244674,Benedict Cumberbatch
http://www.wikidata.org/entity/Q245075,Dev Patel
http://www.wikidata.org/entity/Q245648,Camilla Rutherford
http://www.wikidata.org/entity/Q245880,Aneurin Barnard
http://www.wikidata.org/entity/Q247501,Banesh Hoffmann
http://www.wikidata.org/entity/Q247915,Patrick Kennedy
http://www.wikidata.org/entity/Q248414,Gary Jones
http://www.wikidata.org/entity/Q249968,Lester Matthews
http://www.wikidata.org/entity/Q250250,Alfred Enoch
http://www.wikidata.org/entity/Q252469,Lee Ryan
http://www.wikidata.org/entity/Q253495,Shefali Chowdhury
http://www.wikidata.org/entity/Q254022,Eddie Izzard
http://www.wikidata.org/entity/Q254620,Katrin Cartlidge
http://www.wikidata.org/entity/Q254876,Eve Myles
http://www.wikidata.org/entity/Q254894,Naomi Scott
http://www.wikidata.org/entity/Q254911,Angel Coulby
http://www.wikidata.org/entity/Q254962,Sarah Harding
http://www.wikidata.org/entity/Q255060,Kelly Brook
http://www.wikidata.org/entity/Q255323,Gemma Arterton
http://www.wikidata.org/entity/Q256164,Derek Jacobi
http://www.wikidata.org/entity/Q256250,William Melling
http://www.wikidata.org/entity/Q256402,Jodhi May
http://www.wikidata.org/entity/Q256579,Jane March
http://www.wikidata.org/entity/Q256589,Emma Samms
http://www.wikidata.org/entity/Q256785,Kim Peacock
http://www.wikidata.org/entity/Q256824,Kimberley Walsh
http://www.wikidata.org/entity/Q257293,Gina McKee
http://www.wikidata.org/entity/Q258220,Annabelle Wallis
http://www.wikidata.org/entity/Q258393,Jill Esmond
http://www.wikidata.org/entity/Q258989,Roma Downey
http://www.wikidata.org/entity/Q258999,Claire Foy
http://www.wikidata.org/entity/Q259034,Jemma McKenzie-Brown
http://www.wikidata.org/entity/Q259379,Anoushka Shankar
http://www.wikidata.org/entity/Q259679,Jessica Hynes
http://www.wikidata.org/entity/Q259816,Susan Lynch
http://www.wikidata.org/entity/Q259840,Rachel Shelley
http://www.wikidata.org/entity/Q260141,Phina Oruche
http://www.wikidata.org/entity/Q261159,Kay Parker
http://www.wikidata.org/entity/Q261579,Lucy Punch
http://www.wikidata.org/entity/Q261669,Finola Hughes
http://www.wikidata.org/entity/Q261981,Meera Syal
http://www.wikidata.org/entity/Q262162,Louise Lombard
http://www.wikidata.org/entity/Q262314,Chris Rea
http://www.wikidata.org/entity/Q298777,Michael York
http://www.wikidata.org/entity/Q298838,Billy Connolly
http://www.wikidata.org/entity/Q299190,Dirk Bogarde
http://www.wikidata.org/entity/Q299621,Pauline Moran
http://www.wikidata.org/entity/Q299684,Claire Rushbrook
http://www.wikidata.org/entity/Q304342,Stephanie Parker
http://www.wikidata.org/entity/Q304542,Robert Lawrenson
http://www.wikidata.org/entity/Q305051,Russell Thorndike
http://www.wikidata.org/entity/Q309486,Martin Freeman
http://www.wikidata.org/entity/Q309589,Peter Cushing
http://www.wikidata.org/entity/Q309690,Charles Dance
http://www.wikidata.org/entity/Q309709,Thomas Arne
http://www.wikidata.org/entity/Q309926,Lemmy Kilmister
http://www.wikidata.org/entity/Q309980,Edward Fox
http://www.wikidata.org/entity/Q310012,James Fox
http://www.wikidata.org/entity/Q310052,Joe Strummer
http://www.wikidata.org/entity/Q310089,Skandar Keynes
http://www.wikidata.org/entity/Q310150,Stewart Granger
http://www.wikidata.org/entity/Q310343,Dudley Moore
http://www.wikidata.org/entity/Q310375,Kunal Nayyar
http://www.wikidata.org/entity/Q310515,Bernard Hill
http://www.wikidata.org/entity/Q310930,Jack Davenport
http://www.wikidata.org/entity/Q310932,Ray Winstone
http://www.wikidata.org/entity/Q310934,Hugh Griffith
http://www.wikidata.org/entity/Q311072,Declan Galbraith
http://www.wikidata.org/entity/Q311093,Cary Elwes
http://www.wikidata.org/entity/Q311143,William Moseley
http://www.wikidata.org/entity/Q311165,Alexander Siddig
http://www.wikidata.org/entity/Q311672,Roger Daltrey
http://www.wikidata.org/entity/Q312380,Christopher Eccleston
http://www.wikidata.org/entity/Q312385,Matt Smith
http://www.wikidata.org/entity/Q312450,Duncan James
http://www.wikidata.org/entity/Q312524,Asa Butterfield
http://www.wikidata.org/entity/Q312531,Thomas Brodie-Sangster
http://www.wikidata.org/entity/Q312803,Davy Jones
http://www.wikidata.org/entity/Q313020,Dominic West
http://www.wikidata.org/entity/Q313047,Denholm Elliott
http://www.wikidata.org/entity/Q313283,Jamie Campbell Bower
http://www.wikidata.org/entity/Q313462,Joseph Morgan
http://www.wikidata.org/entity/Q313627,Tricky
http://www.wikidata.org/entity/Q313657,Colin Morgan
http://www.wikidata.org/entity/Q313727,Robert Shaw
http://www.wikidata.org/entity/Q313841,John Osborne
http://www.wikidata.org/entity/Q314603,Hugh Dancy
http://www.wikidata.org/entity/Q314659,Rupert Friend
http://www.wikidata.org/entity/Q314914,Donald Pleasence
http://www.wikidata.org/entity/Q315225,Mitch Mitchell
http://www.wikidata.org/entity/Q315756,Mike Leigh
http://www.wikidata.org/entity/Q316622,Stephen Moyer
http://www.wikidata.org/entity/Q316709,Steve Coogan
http://www.wikidata.org/entity/Q317251,Matt Lucas
http://www.wikidata.org/entity/Q317337,Matthew Goode
http://www.wikidata.org/entity/Q317343,Chiwetel Ejiofor
http://www.wikidata.org/entity/Q317427,Donovan
http://www.wikidata.org/entity/Q317441,Fish
http://www.wikidata.org/entity/Q317761,Dominic Cooper
http://www.wikidata.org/entity/Q49017,Hugh Laurie
http://www.wikidata.org/entity/Q51139,Alvin Stardust
http://www.wikidata.org/entity/Q51506,Richard Attenborough
http://www.wikidata.org/entity/Q52345,Oliver James
http://www.wikidata.org/entity/Q52392,Tim Curry
http://www.wikidata.org/entity/Q54866,Daniel Fathers
http://www.wikidata.org/entity/Q55234,Michael Powell
http://www.wikidata.org/entity/Q55249,Ken Russell
http://www.wikidata.org/entity/Q55258,Stephen Frears
http://www.wikidata.org/entity/Q55264,Charles Laughton
http://www.wikidata.org/entity/Q55282,Peter Greenaway
http://www.wikidata.org/entity/Q55294,Kenneth Branagh
http://www.wikidata.org/entity/Q55303,John Schlesinger
http://www.wikidata.org/entity/Q55796,Peter Ustinov
http://www.wikidata.org/entity/Q56005,Ridley Scott
