writer	producer	coop	genderUncategorized_w	genderUncategorized_p
nm2488360	nm0343239	1	False	False
nm2488360	nm0514379	1	False	False
nm2488360	nm1269343	3	False	False
nm2488360	nm1392499	3	False	False
nm2488360	nm1771984	2	False	False
nm2488360	nm2287103	2	False	False
nm2488360	nm5663572	1	False	False
nm2492376	nm4772395	1	False	False
nm2493041	nm0994468	1	False	False
nm2501195	nm0121353	2	False	False
nm2501195	nm5838621	1	False	False
nm2504203	nm0051142	1	False	False
nm2505733	nm1479099	1	False	False
nm2507462	nm3432889	1	False	False
nm2507831	nm4934568	1	False	False
nm2507831	nm7843053	1	False	False
nm2508302	nm0352471	2	False	False
nm2508302	nm0934855	1	False	False
nm2509187	nm1803689	1	False	False
nm2513896	nm0808161	1	False	False
nm2514461	nm0332503	1	False	False
nm2517208	nm2044373	1	False	False
nm2517208	nm2210945	1	False	False
nm2521206	nm0004428	1	False	False
nm2521206	nm0143859	1	False	False
nm2521206	nm0458868	1	False	False
nm2521206	nm0804759	1	False	False
nm2521206	nm1270061	1	False	False
nm2521206	nm1462434	1	False	False
nm2527230	nm0143859	1	False	False
nm2527230	nm0180085	1	False	False
nm2527230	nm0458868	1	False	False
nm2527230	nm0501728	1	False	False
nm2527230	nm0879968	1	False	False
nm2527230	nm1744657	2	False	False
nm2529103	nm0517753	1	False	False
nm2531467	nm0366818	1	False	False
nm2533335	nm1064127	1	False	False
nm2534753	nm1222476	1	False	False
nm2535093	nm1017665	1	False	False
nm2538919	nm0400233	1	False	False
nm2538919	nm0663764	3	False	False
nm2541240	nm0240794	2	False	False
nm2541240	nm0282165	1	False	False
nm2541240	nm0370405	1	False	False
nm2541240	nm0709398	1	False	False
nm2541240	nm1188251	1	False	False
nm2542427	nm0066584	1	False	False
nm2542427	nm0200637	1	False	False
nm2542427	nm0235920	1	False	False
nm2542427	nm0279117	1	False	False
nm2542427	nm0325494	1	False	False
nm2542427	nm1237017	1	False	False
nm2542427	nm2381398	1	False	False
nm2542445	nm0066584	1	False	False
nm2542445	nm0200637	1	False	False
nm2542667	nm1158540	1	False	False
nm2542667	nm1222653	1	False	False
nm2544048	nm0543128	1	False	False
nm2544048	nm0894916	1	False	False
nm2544907	nm0932144	1	False	False
nm2544907	nm3934099	1	False	False
nm2546097	nm3700600	1	False	False
nm2547449	nm0066530	1	False	False
nm2547449	nm0172670	2	False	False
nm2547449	nm0397500	2	False	False
nm2547449	nm1310698	1	False	False
nm2547449	nm1454175	1	False	False
nm2547449	nm1852663	1	False	False
nm2547449	nm2953432	1	False	False
nm2547449	nm6045762	1	False	False
nm2549899	nm0548932	1	False	False
nm2549899	nm0616793	4	False	False
nm2549899	nm0842488	1	False	False
nm2550795	nm0057463	1	False	False
nm2550795	nm0525785	1	False	False
nm2550795	nm2204043	1	False	False
nm2551602	nm1466598	1	False	False
nm2551602	nm2447764	1	False	False
nm2551602	nm2798354	1	False	False
nm2551846	nm0058454	1	False	False
nm2551846	nm2064480	1	False	False
nm2553325	nm2475382	1	False	False
nm2555560	nm0543128	2	False	False
nm2555560	nm0924062	1	False	False
nm2557237	nm0055789	1	False	False
nm2559351	nm0519140	1	False	False
nm2559824	nm0058454	1	False	False
nm2559824	nm0522160	1	False	False
nm2559824	nm1819732	1	False	False
nm2559824	nm3629374	1	False	False
nm2560500	nm1017665	2	False	False
nm2561071	nm0859808	1	False	False
nm2562302	nm0382342	1	False	False
nm2562302	nm0799047	1	False	False
nm2562302	nm0942060	1	False	False
nm2562465	nm0081514	1	False	False
nm2562465	nm0501904	1	False	False
nm2563158	nm1725195	2	False	False
nm2563158	nm3884187	1	False	False
nm2564355	nm0036934	1	False	False
nm2564355	nm1670295	1	False	False
nm2571374	nm0485130	1	False	False
nm2571374	nm0894069	1	False	False
nm2571374	nm1740299	1	False	False
nm2571374	nm2971221	1	False	False
nm2571374	nm7092221	1	False	False
nm2573005	nm0628255	1	False	False
nm2573823	nm0145418	1	False	False
nm2575638	nm0011850	1	False	False
nm2575638	nm0122911	1	False	False
nm2575638	nm0255910	1	False	False
nm2575638	nm0294195	1	False	False
nm2575638	nm0321334	1	False	False
nm2575638	nm1602122	1	False	False
nm2575638	nm1662857	1	False	False
nm2575638	nm5164065	1	False	False
nm2575780	nm1936920	1	False	False
nm2575780	nm2027168	1	False	False
nm2575780	nm6460667	1	False	False
nm2578683	nm1329138	1	False	False
nm2579344	nm0057463	1	False	False
nm2579344	nm1419400	1	False	False
nm2579344	nm2003984	1	False	False
nm2581177	nm0089989	1	False	False
nm2581177	nm0119946	4	False	False
nm2581177	nm0133150	4	False	False
nm2581177	nm0479735	1	False	False
nm2581177	nm0608005	1	False	False
nm2581177	nm2743157	1	False	False
nm2581177	nm3301854	2	False	False
nm2581177	nm3492555	1	False	False
nm2582398	nm0002494	1	False	False
nm2582398	nm0131651	1	False	False
nm2582398	nm0200637	1	False	False
nm2582398	nm0826291	1	False	False
nm2582398	nm0879968	1	False	False
nm2582956	nm0514379	2	False	False
nm2584005	nm1029384	1	False	False
nm2584087	nm0335344	1	False	False
nm2584087	nm1373881	1	False	False
nm2584683	nm0588576	1	False	False
nm2584683	nm1409460	1	False	False
nm2585333	nm0051142	1	False	False
nm2585482	nm0290868	1	False	False
nm2585702	nm0051142	2	False	False
nm2586943	nm1624935	1	False	False
nm2586943	nm2584711	1	False	False
nm2586943	nm3222555	2	False	False
nm2589644	nm0051142	1	False	False
nm2592528	nm0228629	1	False	False
nm2592528	nm1350518	1	False	False
nm2597661	nm0911174	1	False	False
nm2599843	nm0738700	1	False	False
nm2599843	nm2428141	3	False	False
nm2599909	nm0159954	1	False	False
nm2599909	nm2055027	1	False	False
nm2603082	nm0352471	3	False	False
nm2603082	nm0934855	1	False	False
nm2603082	nm2358277	1	False	False
nm2603082	nm3682921	1	False	False
nm2604261	nm0114011	1	False	False
nm2604261	nm0200637	1	False	False
nm2604261	nm0217907	2	False	False
nm2604261	nm0738700	1	False	False
nm2604261	nm0823068	1	False	False
nm2607642	nm2229960	1	False	False
nm2609035	nm0332503	1	False	False
nm2609035	nm0543128	1	False	False
nm2609035	nm2371594	1	False	False
nm2610231	nm0734660	1	False	False
nm2613566	nm0003880	1	False	False
nm2613566	nm0525785	2	False	False
nm2614384	nm0009017	2	False	False
nm2614384	nm0153737	1	False	False
nm2614384	nm0222890	1	False	False
nm2614384	nm0281019	2	False	False
nm2614384	nm0416341	1	False	False
nm2614384	nm0482682	1	False	False
nm2614384	nm0879968	2	False	False
nm2614384	nm1981183	1	False	False
nm2614661	nm0024948	1	False	False
nm2614661	nm0066582	2	False	False
nm2614661	nm0734660	1	False	False
nm2614661	nm0736462	1	False	False
nm2614661	nm0807685	1	False	False
nm2616615	nm0312856	1	False	False
nm2616615	nm5871239	1	False	False
nm2621227	nm0438382	1	False	False
nm2621227	nm0875486	1	False	False
nm2626238	nm0159253	1	False	False
nm2629239	nm0925436	1	False	False
nm2629239	nm0930831	1	False	False
nm2629239	nm1131528	3	False	False
nm2629535	nm0004447	1	False	False
nm2629535	nm0420326	1	False	False
nm2629633	nm0268395	1	False	False
nm2629633	nm0641609	2	False	False
nm2629633	nm0808329	1	False	False
nm2630745	nm0003733	1	False	False
nm2630745	nm0056205	1	False	False
nm2630745	nm0231235	1	False	False
nm2630745	nm0286614	2	False	False
nm2630745	nm0485130	1	False	False
nm2630745	nm0501728	1	False	False
nm2630745	nm0603104	1	False	False
nm2630745	nm0784961	1	False	False
nm2630745	nm0877875	1	False	False
nm2630745	nm1290141	2	False	False
nm2630745	nm4209344	2	False	False
nm2631476	nm0129573	1	False	False
nm2631476	nm3950233	1	False	False
nm2632935	nm0944956	1	False	False
nm2634956	nm0382342	1	False	False
nm2634956	nm0942060	1	False	False
nm2639735	nm0219424	1	False	False
nm2641372	nm0235161	1	False	False
nm2641372	nm0687254	1	False	False
nm2641379	nm0371393	1	False	False
nm2641379	nm1224918	3	False	False
nm2641379	nm1270350	1	False	False
nm2642918	nm0290130	1	False	False
nm2642918	nm1304613	1	False	False
nm2643685	nm0230361	1	False	False
nm2643685	nm0628040	1	False	False
nm2643685	nm1380874	2	False	False
nm2643936	nm0918666	1	False	False
nm2647093	nm0137639	1	False	False
nm2647093	nm1981183	1	False	False
nm2647093	nm2303604	1	False	False
nm2647093	nm2650801	1	False	False
nm2647535	nm0058454	1	False	False
nm2647535	nm0664176	1	False	False
nm2647760	nm0657572	2	False	False
nm2647760	nm1709988	1	False	False
nm2651328	nm1332931	1	False	False
nm2654194	nm1108613	2	False	False
nm2654194	nm1976860	1	False	False
nm2654724	nm0313514	1	False	False
nm2656711	nm0332503	1	False	False
nm2656711	nm0603104	1	False	False
nm2657070	nm0024948	1	False	False
nm2657070	nm0543128	1	False	False
nm2657070	nm0994848	1	False	False
nm2662612	nm0491126	1	False	False
nm2662612	nm0629575	1	False	False
nm2664992	nm0121906	1	False	False
nm2667668	nm2667533	2	False	False
nm2671463	nm1633027	1	False	False
nm2671463	nm2673327	1	False	False
nm2673923	nm2797615	1	False	False
nm2678764	nm0507689	1	False	False
nm2685067	nm0514278	1	False	False
nm2685067	nm0732233	1	False	False
nm2685067	nm0936574	1	False	False
nm2686621	nm0003183	1	False	False
nm2686621	nm0040957	1	False	False
nm2686621	nm0187351	2	False	False
nm2686621	nm0277204	1	False	False
nm2686621	nm1014957	1	False	False
nm2687438	nm0312856	1	False	False
nm2687438	nm0316459	1	False	False
nm2687438	nm0481923	1	False	False
nm2689523	nm0113500	1	False	False
nm2690539	nm1738781	1	False	False
nm2690566	nm1244330	2	False	False
nm2691154	nm0957670	2	False	False
nm2694745	nm0338965	1	False	False
nm2694745	nm1180074	1	False	False
nm2694821	nm0795717	1	False	False
nm2694869	nm2011447	1	False	False
nm2696778	nm0319685	1	False	False
nm2696778	nm0340495	1	False	False
nm2696778	nm0472600	1	False	False
nm2696778	nm1224918	2	False	False
nm2696778	nm1294424	1	False	False
nm2702617	nm0286614	1	False	False
nm2702617	nm0664176	1	False	False
nm2702617	nm0713753	1	False	False
nm2702617	nm1290141	1	False	False
nm2707402	nm1106444	1	False	False
nm2708170	nm1029384	1	False	False
nm2708170	nm1376081	1	False	False
nm2708170	nm2636898	1	False	False
nm2709022	nm1725195	1	False	False
nm2709480	nm0073316	1	False	False
nm2709480	nm2644205	1	False	False
nm2709480	nm5403062	1	False	False
nm2711077	nm0748934	1	False	False
nm2713351	nm0199215	1	False	False
nm2713351	nm0666739	1	False	False
nm2713351	nm0772894	1	False	False
nm2713351	nm0915920	1	False	False
nm2713351	nm1262986	1	False	False
nm2713351	nm2899027	1	False	False
nm2717879	nm0637420	1	False	False
nm2718193	nm0313394	1	False	False
nm2718193	nm1652456	3	False	False
nm2720681	nm0004447	1	False	False
nm2722021	nm0316459	1	False	False
nm2722021	nm0481923	1	False	False
nm2725003	nm0073706	1	False	False
nm2725003	nm0277204	1	False	False
nm2726040	nm0961373	1	False	False
nm2726303	nm1273119	1	False	False
nm2726303	nm2657010	3	False	False
nm2726683	nm0691540	1	False	False
nm2727890	nm0003945	1	False	False
nm2730765	nm0122911	1	False	False
nm2730765	nm0187351	1	False	False
nm2730765	nm0313514	1	False	False
nm2730765	nm0321334	1	False	False
nm2730765	nm1602122	1	False	False
nm2730765	nm1618213	1	False	False
nm2730765	nm1662857	1	False	False
nm2731474	nm0002494	1	False	False
nm2731474	nm0321877	1	False	False
nm2731474	nm0765956	3	False	False
nm2731474	nm0887184	1	False	False
nm2731474	nm1039389	1	False	False
nm2731474	nm1976860	1	False	False
nm2731474	nm2467614	1	False	False
nm2735698	nm0697877	1	False	False
nm2735698	nm0765956	1	False	False
nm2735698	nm0832790	1	False	False
nm2735698	nm0850888	1	False	False
nm2735698	nm7641776	1	False	False
nm2741383	nm0541812	1	False	False
nm2744718	nm0587571	1	False	False
nm2749064	nm0036896	2	False	False
nm2749064	nm0168655	1	False	False
nm2749064	nm1567958	2	False	False
nm2749064	nm2611372	1	False	False
nm2749064	nm3053945	1	False	False
nm2749064	nm3412809	1	False	False
nm2749064	nm3728867	1	False	False
nm2762736	nm3775069	1	False	False
nm2763815	nm0589696	1	False	False
nm2763815	nm0637833	4	False	False
nm2763815	nm2388413	1	False	False
nm2766695	nm0175907	1	False	False
nm2766695	nm0270966	1	False	False
nm2767416	nm8014082	1	False	False
nm2773767	nm0438382	1	False	False
nm2773767	nm0875486	1	False	False
nm2775540	nm0004428	1	False	False
nm2775540	nm0458868	1	False	False
nm2775540	nm0578297	1	False	False
nm2775540	nm0697877	1	False	False
nm2775540	nm0932144	1	False	False
nm2775540	nm1466598	2	False	False
nm2776837	nm0674287	1	False	False
nm2776837	nm1314466	1	False	False
nm2780744	nm1244330	1	False	False
nm2790233	nm1740299	1	False	False
nm2790233	nm7092221	1	False	False
nm2800988	nm0277204	1	False	False
nm2802722	nm0159009	1	False	False
nm2802722	nm0665494	1	False	False
nm2802722	nm5966976	1	False	False
nm2802754	nm0770429	1	False	False
nm2804721	nm0004055	1	False	False
nm2805775	nm1017665	1	False	False
nm2809264	nm0022913	1	False	False
nm2809264	nm0543128	1	False	False
nm2809264	nm0665494	1	False	False
nm2809264	nm0721019	1	False	False
nm2809264	nm0957670	1	False	False
nm2809264	nm2148402	1	False	False
nm2812685	nm0057463	1	False	False
nm2812685	nm0525785	1	False	False
nm2812685	nm2204043	1	False	False
nm2813715	nm0016539	1	False	False
nm2813715	nm0057463	1	False	False
nm2813715	nm0242516	1	False	False
nm2813715	nm0394954	1	False	False
nm2813715	nm0582978	1	False	False
nm2813715	nm0789443	1	False	False
nm2813715	nm2503331	2	False	False
nm2816890	nm0566320	1	False	False
nm2816890	nm1475461	1	False	False
nm2816890	nm3509898	1	False	False
nm2816890	nm3637134	1	False	False
nm2817114	nm0235161	1	False	False
nm2826679	nm0089154	1	False	False
nm2826679	nm0501904	1	False	False
nm2828485	nm4236736	1	False	False
nm2830317	nm0218398	1	False	False
nm2830317	nm9423488	1	False	False
nm2830469	nm0922322	1	False	False
nm2836171	nm0899021	1	False	False
nm2836171	nm0907197	1	False	False
nm2837292	nm0343239	1	False	False
nm2837292	nm0664176	1	False	False
nm2837292	nm0944956	1	False	False
nm2837292	nm1819732	1	False	False
nm2837457	nm0290868	1	False	False
nm2838820	nm0231235	1	False	False
nm2839360	nm2639152	1	False	False
nm2841116	nm0425717	2	False	False
nm2841432	nm0489539	1	False	False
nm2841432	nm0664176	1	False	False
nm2841432	nm1140110	1	False	False
nm2841432	nm3558363	2	False	False
nm2841432	nm8516120	1	False	False
nm2842577	nm0217907	2	False	False
nm2847370	nm0552070	1	False	False
nm2847370	nm2044373	1	False	False
nm2847370	nm2210945	1	False	False
nm2848857	nm0658624	1	False	False
nm2848857	nm1633718	1	False	False
nm2849518	nm0152113	1	False	False
nm2849518	nm0929829	1	False	False
nm2849518	nm3606994	1	False	False
nm2849922	nm0382282	2	False	False
nm2849922	nm0673400	1	False	False
nm2849922	nm5088036	1	False	False
nm2849986	nm9254665	1	False	False
nm2852840	nm0475465	1	False	False
nm2853516	nm1003483	1	False	False
nm2853516	nm2666321	1	False	False
nm2857187	nm0108618	1	False	False
nm2857187	nm0803141	1	False	False
nm2857187	nm1425418	1	False	False
nm2859316	nm0168189	1	False	False
nm2859316	nm0548932	1	False	False
nm2859316	nm0703729	1	False	False
nm2859316	nm2109010	1	False	False
nm2859868	nm0519140	1	False	False
nm2860573	nm0004634	1	False	False
nm2865872	nm9254665	1	False	False
nm2870984	nm0137639	1	False	False
nm2870984	nm0290735	2	False	False
nm2870984	nm0294195	2	False	False
nm2870984	nm0753382	1	False	False
nm2870984	nm0834426	1	False	False
nm2870984	nm0932144	1	False	False
nm2870984	nm3513608	1	False	False
nm2873706	nm1725195	1	False	False
nm2875664	nm2858490	1	False	False
nm2875664	nm3925312	1	False	False
nm2875664	nm4994022	1	False	False
nm2875664	nm9583441	1	False	False
nm2877200	nm0912709	1	False	False
nm2877200	nm2374942	1	False	False
nm2879212	nm0887184	1	False	False
nm2879212	nm1359290	1	False	False
nm2879212	nm1594428	1	False	False
nm2881617	nm0003167	1	False	False
nm2881617	nm0193410	1	False	False
nm2881617	nm0771863	1	False	False
nm2881617	nm0820310	1	False	False
nm2888280	nm0408417	1	False	False
nm2888280	nm0754978	1	False	False
nm2889547	nm0491126	1	False	False
nm2889547	nm3064960	1	False	False
nm2889547	nm3945824	1	False	False
nm2892234	nm0077071	1	False	False
nm2894108	nm0510735	1	False	False
nm2894537	nm1106444	1	False	False
nm2896022	nm1401725	1	False	False
nm2896022	nm4240592	1	False	False
nm2897666	nm0548932	1	False	False
nm2897666	nm0774019	1	False	False
nm2897666	nm0818657	1	False	False
nm2897690	nm2105711	1	False	False
nm2903202	nm0264248	1	False	False
nm2903202	nm2554297	1	False	False
nm2913119	nm0073706	1	False	False
nm2913119	nm0420246	1	False	False
nm2913119	nm0543128	1	False	False
nm2913498	nm0004475	2	False	False
nm2913498	nm0035060	1	False	False
nm2913498	nm0319666	1	False	False
nm2913498	nm0625950	1	False	False
nm2913498	nm0752630	1	False	False
nm2913498	nm0857714	3	False	False
nm2913498	nm2020223	1	False	False
nm2916300	nm0713753	2	False	False
nm2916300	nm4146781	1	False	False
nm2919044	nm0022417	1	False	False
nm2919044	nm0587571	1	False	False
nm2919044	nm1144144	1	False	False
nm2919995	nm0616793	1	False	False
nm2919995	nm3287778	1	False	False
nm2920012	nm0048739	1	False	False
nm2920012	nm0080021	1	False	False
nm2920012	nm0525831	3	False	False
nm2920012	nm0566320	1	False	False
nm2920012	nm0866082	1	False	False
nm2920012	nm1072208	1	False	False
nm2920012	nm1475461	1	False	False
nm2920012	nm3509898	1	False	False
nm2920012	nm3637134	1	False	False
nm2920012	nm7442628	1	False	False
nm2921975	nm1273119	1	False	False
nm2929394	nm5368453	1	False	False
nm2931346	nm0302127	1	False	False
nm2931602	nm0171178	1	False	False
nm2931995	nm5484242	1	False	False
nm2933323	nm5294600	1	False	False
nm2939882	nm0004428	4	False	False
nm2939882	nm0143859	1	False	False
nm2939882	nm0458868	3	False	False
nm2939882	nm1131528	1	False	False
nm2939882	nm2262988	1	False	False
nm2939882	nm2353156	1	False	False
nm2939882	nm6045762	1	False	False
nm2943187	nm0139283	1	False	False
nm2943187	nm0406501	1	False	False
nm2943462	nm0002592	1	False	False
nm2943462	nm1737974	1	False	False
nm2943462	nm2214628	1	False	False
nm2946132	nm3952372	1	False	False
nm2948711	nm0664176	1	False	False
nm2948711	nm2584711	1	False	False
nm2948711	nm9040466	1	False	False
nm2950884	nm0022417	1	False	False
nm2952284	nm0006759	1	False	False
nm2952284	nm0321877	2	False	False
nm2952284	nm0662094	1	False	False
nm2954620	nm0808161	1	False	False
nm2955080	nm0113583	1	False	False
nm2955080	nm0172670	1	False	False
nm2955080	nm0188312	1	False	False
nm2955080	nm1435062	1	False	False
nm2956763	nm0041784	1	False	False
nm2956763	nm0242516	2	False	False
nm2959155	nm3988897	1	False	False
nm2959155	nm6030005	1	False	False
nm2962287	nm0137639	1	False	False
nm2963554	nm0068624	1	False	False
nm2963554	nm0168655	1	False	False
nm2963554	nm0703729	1	False	False
nm2963554	nm1027122	1	False	False
nm2963554	nm1949409	1	False	False
nm2964895	nm0358935	1	False	False
nm2965951	nm0123083	1	False	False
nm2965951	nm0624167	1	False	False
nm2968180	nm1033713	1	False	False
nm2968180	nm1138177	1	False	False
nm2969426	nm2966896	1	False	False
nm2969426	nm2967424	1	False	False
nm2969426	nm4676509	1	False	False
nm2970314	nm2966896	1	False	False
nm2970314	nm2967424	1	False	False
nm2970314	nm4676509	1	False	False
nm2971275	nm0991552	1	False	False
nm2972445	nm1873265	1	False	False
nm2973496	nm0235161	1	False	False
nm2973496	nm0637420	1	False	False
nm2973724	nm0885612	1	False	False
nm2974419	nm3301122	1	False	False
nm2977599	nm1380874	1	False	False
nm2980039	nm2040270	1	False	False
nm2980039	nm6368974	1	False	False
nm2981592	nm0000225	1	False	False
nm2982080	nm10297399	1	False	False
nm2983089	nm0382342	1	False	False
nm2986649	nm3530609	1	False	False
nm2991312	nm0078735	1	False	False
nm2991312	nm0334299	1	False	False
nm2992029	nm2197777	1	False	False
nm2992519	nm0004055	3	False	False
nm2992519	nm0191027	1	False	False
nm2992519	nm0808465	1	False	False
nm2992519	nm0850386	1	False	False
nm2992519	nm0929829	2	False	False
nm2992519	nm1376081	1	False	False
nm2992519	nm2248284	2	False	False
nm2992519	nm2397011	1	False	False
nm2992519	nm2636898	1	False	False
nm2992519	nm4022367	1	False	False
nm2996954	nm0194961	1	False	False
nm2998901	nm0133773	1	False	False
nm3001737	nm0187351	1	False	False
nm3001737	nm0800358	1	False	False
nm3001737	nm0859490	1	False	False
nm3004147	nm7096860	1	False	False
nm3010894	nm0080521	1	False	False
nm3010894	nm4159635	1	False	False
nm3010894	nm5649054	1	False	False
nm3011071	nm0036896	1	False	False
nm3011308	nm0159954	1	False	False
nm3014258	nm0152113	1	False	False
nm3014258	nm0338814	1	False	False
nm3014258	nm1721362	1	False	False
nm3015160	nm3875031	1	False	False
nm3016924	nm0703729	1	False	False
nm3025344	nm2797615	1	False	False
nm3028126	nm0090292	1	False	False
nm3028126	nm3884187	1	False	False
nm3031048	nm0865212	1	False	False
nm3031048	nm0929955	2	False	False
nm3031048	nm2204043	2	False	False
nm3033580	nm3033830	1	False	False
nm3038433	nm0922322	1	False	False
nm3039386	nm2858490	2	False	False
nm3048288	nm6024406	1	False	False
nm3050611	nm1305228	1	False	False
nm3050611	nm3302968	1	False	False
nm3052538	nm0053736	1	False	False
nm3052538	nm3061309	1	False	False
nm3054695	nm0004475	1	False	False
nm3054695	nm0013918	1	False	False
nm3054695	nm0035060	1	False	False
nm3054695	nm0818657	1	False	False
nm3054695	nm1514487	1	False	False
nm3057044	nm0122911	1	False	False
nm3057044	nm1602122	1	False	False
nm3059675	nm0098866	1	False	False
nm3059675	nm0664176	2	False	False
nm3059675	nm1237017	1	False	False
nm3060174	nm3059312	1	False	False
nm3060174	nm3060132	2	False	False
nm3060354	nm1405504	1	False	False
nm3060795	nm6006898	1	False	False
nm3061701	nm0231235	1	False	False
nm3061701	nm4209344	1	False	False
nm3066330	nm0162722	3	False	False
nm3066330	nm3689180	2	False	False
nm3067513	nm0004634	1	False	False
nm3067513	nm0283234	1	False	False
nm3068470	nm0057896	1	False	False
nm3068470	nm0808329	1	False	False
nm3068470	nm1222066	1	False	False
nm3068470	nm1222476	1	False	False
nm3068470	nm1230683	1	False	False
nm3068470	nm1334133	1	False	False
nm3068470	nm1928189	1	False	False
nm3069058	nm0879968	1	False	False
nm3069399	nm0664176	4	False	False
nm3069399	nm0944956	2	False	False
nm3073164	nm2422046	1	False	False
nm3074695	nm0081960	1	False	False
nm3074695	nm0204466	1	False	False
nm3074695	nm1188251	1	False	False
nm3074695	nm3939797	1	False	False
nm3074695	nm7547099	1	False	False
nm3074724	nm0289324	1	False	False
nm3076305	nm6045535	1	False	False
nm3080603	nm4518259	1	False	False
nm3080904	nm0319666	2	False	False
nm3080904	nm0341952	1	False	False
nm3080920	nm0122693	1	False	False
nm3080920	nm0164626	1	False	False
nm3080920	nm0355416	1	False	False
nm3085077	nm0138588	1	False	False
nm3088759	nm0004055	1	False	False
nm3088759	nm0068624	1	False	False
nm3088759	nm0168655	1	False	False
nm3090135	nm0171178	1	False	False
nm3090268	nm0310954	1	False	False
nm3090268	nm1178284	1	False	False
nm3090268	nm2306433	1	False	False
nm3090562	nm0449203	1	False	False
nm3090562	nm1472964	1	False	False
nm3090562	nm4741240	1	False	False
nm3096624	nm0132788	2	False	False
nm3096624	nm0789248	1	False	False
nm3096839	nm1653862	1	False	False
nm3097268	nm0131651	1	False	False
nm3098183	nm3097502	1	False	False
nm3098669	nm0754571	1	False	False
nm3098669	nm8007431	1	False	False
nm3103945	nm0628255	1	False	False
nm3105180	nm0963062	1	False	False
nm3109224	nm2591432	1	False	False
nm3109525	nm0187351	1	False	False
nm3109525	nm0319685	2	False	False
nm3109525	nm0934046	1	False	False
nm3109525	nm1469826	1	False	False
nm3110106	nm0069072	1	False	False
nm3110106	nm0876590	1	False	False
nm3110106	nm1433339	1	False	False
nm3110106	nm2266269	1	False	False
nm3116097	nm3341026	1	False	False
nm3116097	nm6481712	1	False	False
nm3116099	nm0188822	1	False	False
nm3116099	nm0192771	1	False	False
nm3118455	nm0277204	1	False	False
nm3119433	nm0865212	1	False	False
nm3121314	nm0416341	1	False	False
nm3122514	nm0296738	1	False	False
nm3122514	nm3906619	1	False	False
nm3122514	nm7933560	1	False	False
nm3123004	nm0296738	1	False	False
nm3123004	nm3906619	1	False	False
nm3123004	nm7933560	1	False	False
nm3123367	nm0573872	1	False	False
nm3123367	nm1981183	1	False	False
nm3124028	nm0475465	1	False	False
nm3129892	nm2475382	1	False	False
nm3130312	nm0319666	1	False	False
nm3130939	nm0767894	1	False	False
nm3130939	nm1630641	1	False	False
nm3130939	nm3240526	1	False	False
nm3132278	nm1805250	1	False	False
nm3132278	nm3728809	1	False	False
nm3135260	nm0565200	1	False	False
nm3135260	nm0850888	1	False	False
nm3135260	nm2524227	2	False	False
nm3135260	nm9256470	1	False	False
nm3135700	nm1016998	1	False	False
nm3135700	nm1392499	2	False	False
nm3135700	nm1771984	2	False	False
nm3135700	nm2287103	2	False	False
nm3136590	nm1003469	1	False	False
nm3140874	nm0420326	1	False	False
nm3141961	nm1294424	1	False	False
nm3142059	nm0333829	1	False	False
nm3147992	nm0078735	1	False	False
nm3149293	nm3145883	1	False	False
nm3150743	nm0887184	1	False	False
nm3153645	nm0069072	1	False	False
nm3153645	nm0738700	1	False	False
nm3153893	nm0705891	2	False	False
nm3153893	nm3967923	1	False	False
nm3155238	nm0121353	1	False	False
nm3155238	nm5838621	1	False	False
nm3156852	nm0171178	1	False	False
nm3158797	nm0168189	1	False	False
nm3158797	nm0616793	4	False	False
nm3158797	nm0912709	1	False	False
nm3158797	nm1941358	1	False	False
nm3158797	nm2374942	1	False	False
nm3158797	nm2804127	1	False	False
nm3160583	nm0036896	3	False	False
nm3160583	nm2611372	1	False	False
nm3162096	nm0054174	1	False	False
nm3162096	nm0175907	2	False	False
nm3162096	nm0227261	1	False	False
nm3162096	nm0270966	5	False	False
nm3162096	nm0383410	1	False	False
nm3162096	nm0806914	2	False	False
nm3162096	nm0879968	1	False	False
nm3162096	nm2140990	1	False	False
nm3162615	nm0502735	1	False	False
nm3162615	nm0725147	1	False	False
nm3162615	nm2005879	1	False	False
nm3162615	nm2644205	1	False	False
nm3162990	nm2447764	1	False	False
nm3162990	nm2798354	1	False	False
nm3163593	nm0628255	1	False	False
nm3169366	nm0260402	1	False	False
nm3169366	nm0842488	1	False	False
nm3169366	nm1063802	1	False	False
nm3169366	nm1135653	1	False	False
nm3169366	nm2204043	1	False	False
nm3170129	nm0057463	1	False	False
nm3170129	nm0200637	1	False	False
nm3170129	nm0525785	2	False	False
nm3170129	nm1224918	1	False	False
nm3170129	nm1639580	1	False	False
nm3170129	nm2204043	1	False	False
nm3171597	nm2026065	1	False	False
nm3176830	nm1013442	1	False	False
nm3176976	nm3901922	1	False	False
nm3178429	nm0236776	1	False	False
nm3179596	nm0519140	1	False	False
nm3179596	nm0865212	1	False	False
nm3180343	nm0048859	2	False	False
nm3180343	nm0299263	1	False	False
nm3184028	nm0004428	4	False	False
nm3184028	nm0143859	3	False	False
nm3184028	nm0458868	4	False	False
nm3184028	nm0925436	1	False	False
nm3184028	nm1131528	2	False	False
nm3184646	nm0083039	1	False	False
nm3185949	nm0056205	1	False	False
nm3185949	nm0231235	1	False	False
nm3185949	nm0501728	1	False	False
nm3185949	nm4209344	2	False	False
nm3186529	nm0004428	3	False	False
nm3186529	nm0143859	2	False	False
nm3186529	nm0172670	2	False	False
