writer	producer	coop	genderUncategorized_w	genderUncategorized_p	gender_writer	gender_producer
nm0972454	nm0200637	1	False	False	male	female
nm0972454	nm0278129	1	False	False	male	male
nm0973233	nm0002494	2	False	False	male	male
nm0973233	nm0074403	1	False	False	male	male
nm0973233	nm0136262	1	False	False	male	male
nm0973233	nm0178381	1	False	False	male	female
nm0973233	nm0425506	1	False	False	male	female
nm0973233	nm0654024	1	False	False	male	male
nm0973233	nm0825190	1	False	False	male	male
nm0973233	nm0833403	1	False	False	male	male
nm0973233	nm2385621	1	False	False	male	male
nm0973233	nm3113826	1	False	False	male	female
nm0973918	nm0069072	1	False	False	male	male
nm0974533	nm0002638	1	False	False	male	male
nm0974533	nm3242689	1	False	False	male	male
nm0975300	nm0271090	1	False	False	male	female
nm0975307	nm0004634	1	False	False	female	female
nm0975307	nm0206259	2	False	False	female	female
nm0975307	nm0271090	1	False	False	female	female
nm0975307	nm0358447	1	False	False	female	male
nm0975307	nm0397500	2	False	False	female	female
nm0975307	nm0588612	1	False	False	female	male
nm0975307	nm0872658	2	False	False	female	female
nm0975307	nm0887184	1	False	False	female	female
nm0975307	nm1639580	1	False	False	female	female
nm0975307	nm2447764	1	False	False	female	male
nm0975307	nm2798354	1	False	False	female	male
nm0975307	nm2834849	1	False	False	female	female
nm0989941	nm0168655	1	False	False	male	male
nm0989941	nm0319685	1	False	False	male	female
nm0989941	nm0834426	1	False	False	male	male
nm0989941	nm3513608	1	False	False	male	female
nm0989976	nm0306794	1	False	False	male	female
nm0989976	nm1700029	1	False	False	male	female
nm0990072	nm0641609	1	False	False	female	female
nm0990072	nm0691540	1	False	False	female	female
nm0990072	nm1928189	1	False	False	female	female
nm0990072	nm2448723	1	False	False	female	male
nm0991355	nm0313514	1	False	False	male	male
nm0991355	nm0823068	1	False	False	male	male
nm0991355	nm1237017	1	False	False	male	male
nm0991385	nm0704621	1	False	False	male	female
nm0992569	nm1017665	1	False	False	male	female
nm0992569	nm7957460	1	False	False	male	male
nm0994998	nm0172670	2	False	False	male	male
nm0994998	nm0188312	2	False	False	male	male
nm0996159	nm0109455	1	False	False	female	male
nm0996662	nm0366818	1	False	False	female	male
nm0996693	nm0016074	1	False	False	female	male
nm0996693	nm1106444	1	False	False	female	female
nm0997055	nm0338965	1	False	False	female	male
nm0997055	nm0677725	1	False	False	female	male
nm0997055	nm0818503	1	False	False	female	female
nm0997483	nm0808329	1	False	False	female	female
nm0997483	nm1230683	1	False	False	female	female
nm0998086	nm0710662	1	False	False	male	male
nm0998106	nm0809970	1	False	False	female	female
nm0998106	nm0873104	1	False	False	female	male
nm0998106	nm2175494	1	False	False	female	female
nm0998813	nm0358935	2	False	False	male	male
nm1000108	nm0083039	1	False	False	male	male
nm1000108	nm0490868	1	False	False	male	male
nm1000108	nm0832263	2	False	False	male	female
nm1000115	nm0608434	1	False	False	male	male
nm1000115	nm1094841	1	False	False	male	male
nm1000115	nm1700029	1	False	False	male	female
nm1000125	nm0873104	1	False	False	female	male
nm1000125	nm2175494	1	False	False	female	female
nm1000302	nm0777372	1	False	False	female	male
nm1000302	nm0935631	2	False	False	female	male
nm1001145	nm0732472	1	False	False	female	male
nm1001145	nm0796928	1	False	False	female	male
nm1001145	nm1244330	1	False	False	female	male
nm1001145	nm1340224	2	False	False	female	female
nm1001155	nm0215973	1	False	False	male	male
nm1001155	nm0625950	3	False	False	male	female
nm1001155	nm0673400	1	False	False	male	male
nm1001155	nm0732206	1	False	False	male	female
nm10019325	nm0696856	1	False	False	male	male
nm1002023	nm0187351	4	False	False	female	male
nm1002023	nm0213928	1	False	False	female	male
nm1002023	nm0341145	1	False	False	female	male
nm1002023	nm0461799	2	False	False	female	female
nm1002023	nm0918657	1	False	False	female	female
nm1002023	nm3899833	1	False	False	female	male
nm10024921	nm10044703	1	False	False	female	male
nm10024921	nm10306150	1	False	False	female	female
nm1002812	nm1270350	1	False	False	male	male
nm1003202	nm0163639	1	False	False	male	female
nm1003202	nm0477230	1	False	False	male	female
nm1003202	nm1420267	1	False	False	male	male
nm1003202	nm2027168	1	False	False	male	male
nm10034072	nm10044703	1	False	False	female	male
nm10034072	nm10306150	1	False	False	female	female
nm1003435	nm0326177	1	False	False	female	male
nm1003636	nm0115751	1	False	False	male	male
nm1003636	nm0159253	1	False	False	male	male
nm1003798	nm0287912	1	False	False	female	female
nm1003798	nm0691540	1	False	False	female	female
nm1003809	nm0641609	1	False	False	male	female
nm1003809	nm1332870	1	False	False	male	female
nm1003809	nm1703758	1	False	False	male	male
nm1003809	nm2036776	1	False	False	male	male
nm1003809	nm4412024	1	False	False	male	female
nm1003826	nm0097004	1	False	False	female	male
nm1003826	nm0242896	1	False	False	female	male
nm1003826	nm0573573	1	False	False	female	male
nm1003826	nm0588612	2	False	False	female	male
nm1003826	nm0663197	1	False	False	female	male
nm1003826	nm1027122	1	False	False	female	female
nm1003843	nm0210686	1	False	False	female	male
nm1003843	nm0704621	1	False	False	female	female
nm1003843	nm1660886	1	False	False	female	female
nm1004034	nm0006400	1	False	False	male	male
nm1004034	nm0213323	1	False	False	male	female
nm1004034	nm0755289	1	False	False	male	male
nm1004299	nm0215973	1	False	False	male	male
nm1004299	nm0264248	4	False	False	male	female
nm1004299	nm0341145	2	False	False	male	male
nm1004299	nm0408417	1	False	False	male	male
nm1004299	nm0443040	1	False	False	male	female
nm1004299	nm0458868	2	False	False	male	female
nm1004299	nm0472477	1	False	False	male	female
nm1004299	nm0571202	3	False	False	male	male
nm1004299	nm0665494	1	False	False	male	male
nm1004299	nm0710787	1	False	False	male	male
nm1004299	nm0799047	1	False	False	male	male
nm1004299	nm0904201	2	False	False	male	male
nm1004299	nm0919108	1	False	False	male	male
nm1004299	nm0929955	2	False	False	male	male
nm1004299	nm1558784	9	False	False	male	female
nm1004299	nm1692438	1	False	False	male	male
nm1004299	nm2153315	2	False	False	male	male
nm1004299	nm2554297	3	False	False	male	male
nm1004299	nm3657135	1	False	False	male	female
nm1004299	nm4270072	1	False	False	male	other
nm10047045	nm2248284	1	False	False	male	male
nm1005095	nm0738526	1	False	False	male	male
nm1005180	nm0138588	1	False	False	male	male
nm1005180	nm0184596	1	False	False	male	female
nm1005180	nm0295907	1	False	False	male	male
nm1005420	nm0331397	4	False	False	male	female
nm1005420	nm0496556	1	False	False	male	male
nm1006166	nm0199733	1	False	False	male	male
nm1006730	nm0449189	1	False	False	male	female
nm1006730	nm0589412	1	False	False	male	male
nm1006730	nm0826291	1	False	False	male	female
nm10076279	nm11430903	1	False	False	female	male
nm10076279	nm4904601	1	False	False	female	female
nm10076279	nm6101976	2	False	False	female	male
nm10076279	nm9361732	2	False	False	female	female
nm1008217	nm0066582	1	False	False	male	male
nm1008217	nm0269025	1	False	False	male	male
nm1008217	nm0366818	1	False	False	male	male
nm1008217	nm0536841	1	False	False	male	female
nm1008217	nm1016998	3	False	False	male	male
nm1008217	nm1147563	1	False	False	male	male
nm1008217	nm1488064	2	False	False	male	male
nm1008217	nm2186058	1	False	False	male	male
nm1009978	nm0525831	1	False	False	male	female
nm1009978	nm0866082	1	False	False	male	female
nm1009978	nm1072208	1	False	False	male	male
nm1010032	nm0172670	2	False	False	male	male
nm1010032	nm0188312	2	False	False	male	male
nm1010032	nm0475465	1	False	False	male	male
nm1010102	nm0691540	1	False	False	female	female
nm1010540	nm0002339	2	False	False	male	male
nm1010540	nm0111391	1	False	False	male	male
nm1010540	nm0115751	3	False	False	male	male
nm1010540	nm0139283	1	False	False	male	male
nm1010540	nm0167708	1	False	False	male	male
nm1010540	nm0406501	2	False	False	male	male
nm1010540	nm0484992	1	False	False	male	female
nm1010540	nm0806667	1	False	False	male	female
nm1010540	nm0877875	1	False	False	male	male
nm1010540	nm0948833	3	False	False	male	male
nm1010949	nm1334133	1	False	False	female	female
nm1010949	nm1691098	1	False	False	female	female
nm1010971	nm1343696	1	False	False	male	male
nm1011440	nm1273119	1	False	False	female	male
nm10117266	nm0687254	1	False	False	female	female
nm10117266	nm0932144	1	False	False	female	male
nm10117266	nm3934099	1	False	False	female	female
nm1011786	nm0691540	1	False	False	male	female
nm1011786	nm2448723	1	False	False	male	male
nm10128614	nm6579366	1	False	False	female	male
nm10134906	nm11251367	1	False	False	male	male
nm1013910	nm0048859	2	False	False	female	male
nm1013910	nm0299263	1	False	False	female	male
nm1014167	nm0641609	1	False	False	male	female
nm1014167	nm0808329	1	False	False	male	female
nm1014167	nm1230683	1	False	False	male	female
nm1014174	nm0808329	1	False	False	female	female
nm1014174	nm1106444	1	False	False	female	female
nm1014174	nm1334133	1	False	False	female	female
nm1014187	nm0057896	1	False	False	female	male
nm1014187	nm3250348	1	False	False	female	female
nm1014199	nm0420246	1	False	False	male	male
nm1014200	nm0159009	1	False	False	male	male
nm1014200	nm0402804	1	False	False	male	female
nm1014207	nm0187351	1	False	False	male	male
nm1014207	nm0217907	1	False	False	male	male
nm1014207	nm0458318	1	False	False	male	male
nm1014207	nm0765956	2	False	False	male	male
nm1014365	nm0098073	1	False	False	male	male
nm1014365	nm0099002	1	False	False	male	male
nm1014801	nm0366818	2	False	False	female	male
nm1014801	nm0589696	2	False	False	female	female
nm1014801	nm0641179	1	False	False	female	male
nm1014801	nm2005879	1	False	False	female	female
nm1015106	nm0098073	1	False	False	male	male
nm1015106	nm0099002	1	False	False	male	male
nm10154134	nm0002584	1	False	False	female	female
nm10154134	nm3640424	1	False	False	female	female
nm1016149	nm0100152	1	False	False	male	male
nm1016149	nm0480804	1	False	False	male	male
nm1016333	nm0120177	1	False	False	male	male
nm1016333	nm0912857	1	False	False	male	male
nm10169922	nm6707194	1	False	False	male	male
nm1017117	nm0485130	1	False	False	female	female
nm1017117	nm2870739	1	False	False	female	male
nm1017630	nm0691540	1	False	False	male	female
nm1017630	nm1657743	1	False	False	male	male
nm1017630	nm2448723	1	False	False	male	male
nm1017630	nm2649171	1	False	False	male	female
nm10177849	nm11099511	1	False	False	female	male
nm10177849	nm2902621	1	False	False	female	female
nm1017827	nm0058454	1	False	False	female	female
nm1017827	nm0128147	2	False	False	female	female
nm1017827	nm0328738	2	False	False	female	male
nm1017827	nm0353456	2	False	False	female	female
nm1017827	nm0700081	1	False	False	female	male
nm1017827	nm0804759	3	False	False	female	male
nm1017827	nm1334075	1	False	False	female	female
nm1017827	nm2077866	1	False	False	female	female
nm1017827	nm2960893	1	False	False	female	male
nm1017827	nm3950233	1	False	False	female	female
nm1018092	nm0122911	1	False	False	female	male
nm1018092	nm0133773	1	False	False	female	female
nm1018092	nm0219983	1	False	False	female	female
nm1018092	nm0227261	1	False	False	female	female
nm1018092	nm0321334	2	False	False	female	male
nm1018092	nm1602122	1	False	False	female	male
nm1018524	nm0287912	1	False	False	female	female
nm10185386	nm5893263	1	False	False	female	female
nm10185386	nm8822932	2	False	False	female	female
nm1019498	nm1224918	1	False	False	male	female
nm1019641	nm0287912	1	False	False	male	female
nm1020893	nm0287912	1	False	False	female	female
nm1020896	nm1652456	2	False	False	male	male
nm1020908	nm0287912	1	False	False	male	female
nm1021262	nm0153737	1	False	False	male	female
nm1021514	nm0632350	1	False	False	female	male
nm1022691	nm0089989	1	False	False	male	male
nm1022691	nm0119946	3	False	False	male	male
nm1022691	nm0133150	3	False	False	male	male
nm1022691	nm3301854	1	False	False	male	female
nm1024151	nm0004447	1	False	False	male	male
nm1024310	nm0387920	1	False	False	male	female
nm1024321	nm7650437	1	False	False	male	female
nm10246832	nm0706228	1	False	False	male	female
nm10249912	nm10311783	1	False	False	male	female
nm1025918	nm0036896	2	False	False	female	male
nm1025918	nm0326837	1	False	False	female	male
nm1025918	nm0493778	1	False	False	female	male
nm1025918	nm0543128	1	False	False	female	male
nm1025918	nm0555684	1	False	False	female	male
nm1025918	nm0738545	1	False	False	female	male
nm1025918	nm0825190	1	False	False	female	male
nm1026527	nm1818058	1	False	False	male	male
nm1026527	nm5960234	1	False	False	male	male
nm1027060	nm0083039	2	False	False	male	male
nm1027060	nm0490868	1	False	False	male	male
nm1027107	nm0126290	1	False	False	female	female
nm1027637	nm0732472	1	False	False	male	male
nm1027637	nm0796928	1	False	False	male	male
nm1027637	nm1244330	1	False	False	male	male
nm1027637	nm1340224	2	False	False	male	female
nm1027711	nm0873104	1	False	False	male	male
nm1027711	nm2175494	1	False	False	male	female
nm1028302	nm0048855	1	False	False	male	female
nm1028302	nm2671078	1	False	False	male	female
nm10284855	nm0437987	1	False	False	male	female
nm10284855	nm1329138	1	False	False	male	male
nm1028558	nm0529175	3	False	False	male	male
nm1028558	nm0649715	1	False	False	male	male
nm1028558	nm1027122	1	False	False	male	female
nm1028558	nm1034887	2	False	False	male	female
nm1028558	nm2214628	2	False	False	male	female
nm10285901	nm9040466	1	False	False	male	male
nm10288000	nm0488287	1	False	False	female	female
nm1030464	nm0961373	1	False	False	female	male
nm10306257	nm10044703	1	False	False	female	male
nm10306257	nm10306150	1	False	False	female	female
nm1031198	nm0596867	1	False	False	male	female
nm1031198	nm0710662	2	False	False	male	male
nm1031554	nm0738700	1	False	False	female	male
nm1031878	nm0213928	1	False	False	female	male
nm1031878	nm0319685	1	False	False	female	female
nm1031878	nm0541703	1	False	False	female	male
nm1031878	nm0548932	1	False	False	female	male
nm1031878	nm0704621	1	False	False	female	female
nm1031878	nm0774019	1	False	False	female	male
nm1031878	nm0795288	1	False	False	female	male
nm1031878	nm0823068	1	False	False	female	male
nm1031878	nm0886628	1	False	False	female	female
nm1031878	nm0904201	1	False	False	female	male
nm1033788	nm1703778	1	False	False	male	male
nm10343802	nm8512064	2	False	False	male	male
nm10343802	nm8839698	1	False	False	male	female
nm10343802	nm8923932	1	False	False	male	male
nm1034979	nm0240548	1	False	False	male	male
nm1034979	nm1334218	1	False	False	male	female
nm1034979	nm1737868	1	False	False	male	female
nm10366772	nm10366773	1	False	False	female	male
nm10369399	nm10369398	1	False	False	male	male
nm1037485	nm0234639	1	False	False	female	male
nm1037485	nm0437987	1	False	False	female	female
nm1037485	nm0502824	1	False	False	female	male
nm1037777	nm0358935	1	False	False	male	male
nm1037811	nm0628255	1	False	False	male	female
nm1037986	nm0000225	2	False	False	female	male
nm1038093	nm0438382	2	False	False	female	male
nm1038093	nm0875486	1	False	False	female	female
nm1038120	nm0057463	1	False	False	male	female
nm1038120	nm0114011	1	False	False	male	male
nm1038120	nm0213928	1	False	False	male	male
nm1038120	nm0823068	2	False	False	male	male
nm1038181	nm0140078	2	False	False	male	female
nm1038181	nm0178381	1	False	False	male	female
nm1038181	nm0335344	2	False	False	male	male
nm1038181	nm0957670	1	False	False	male	male
nm1038181	nm1373881	1	False	False	male	male
nm1038876	nm0556163	1	False	False	male	male
nm1038876	nm1703778	1	False	False	male	male
nm1038876	nm1776772	1	False	False	male	male
nm10391995	nm9584321	1	False	False	male	male
nm1039373	nm0200637	2	False	False	male	female
nm1039374	nm0200637	2	False	False	female	female
nm10403490	nm0213928	2	False	False	male	male
nm10413133	nm10309674	1	False	False	female	male
nm10413133	nm3466745	1	False	False	female	female
nm10413133	nm4450665	1	False	False	female	female
nm10413133	nm8097440	1	False	False	female	female
nm1041459	nm0135235	2	False	False	female	female
nm1041459	nm0178381	2	False	False	female	female
nm1041459	nm0335344	1	False	False	female	male
nm1041459	nm0664176	2	False	False	female	male
nm1041459	nm0842488	1	False	False	female	female
nm1041459	nm0929955	2	False	False	female	male
nm1041459	nm1063802	1	False	False	female	female
nm1041459	nm1206844	1	False	False	female	male
nm1041459	nm2385621	1	False	False	female	male
nm1041475	nm0278129	2	False	False	male	male
nm1041475	nm0529175	1	False	False	male	male
nm1041475	nm0572633	1	False	False	male	female
nm1041475	nm0808161	1	False	False	male	female
nm1041475	nm1034887	1	False	False	male	female
nm1041475	nm1802537	1	False	False	male	male
nm1041475	nm2214628	1	False	False	male	female
nm1042589	nm0187351	1	False	False	male	male
nm1042589	nm0461799	2	False	False	male	female
nm1042589	nm0832263	1	False	False	male	female
nm1042589	nm3899833	1	False	False	male	male
nm1042656	nm1038305	2	False	False	male	female
nm1044098	nm0168655	1	False	False	male	male
nm1044098	nm0194961	3	False	False	male	female
nm1044098	nm1123335	1	False	False	male	male
nm1044428	nm0004428	1	False	False	female	male
nm1044428	nm0135235	2	False	False	female	female
nm1044428	nm0178381	2	False	False	female	female
nm1044428	nm0335344	2	False	False	female	male
nm1044428	nm0664176	2	False	False	female	male
nm1044428	nm0929955	2	False	False	female	male
nm1044428	nm1206844	1	False	False	female	male
nm1044428	nm1373881	1	False	False	female	male
nm1044428	nm2385621	1	False	False	female	male
nm1044428	nm2875278	1	False	False	female	male
nm1044428	nm3112748	1	False	False	female	female
nm1044431	nm2475382	1	False	False	male	male
nm1044494	nm0054497	1	False	False	male	female
nm1044494	nm0326837	1	False	False	male	male
nm1044494	nm0588612	3	False	False	male	male
nm1044494	nm0663197	1	False	False	male	male
nm1044494	nm0705891	3	False	False	male	male
nm1044494	nm0738545	1	False	False	male	male
nm1044494	nm3967923	2	False	False	male	male
nm1045048	nm1222066	1	False	False	female	female
nm1045621	nm0016074	1	False	False	female	male
nm1045621	nm1333905	1	False	False	female	female
nm1045621	nm1334133	1	False	False	female	female
nm1046827	nm0715836	1	False	False	male	male
nm1046981	nm1222066	1	False	False	male	female
nm1047700	nm1106444	1	False	False	female	female
nm1047700	nm1222476	1	False	False	female	female
nm1047700	nm1230683	1	False	False	female	female
nm10486973	nm0657572	1	False	False	female	male
nm10486973	nm1590309	1	False	False	female	female
nm10489518	nm0159009	1	False	False	female	male
nm1049087	nm1222066	1	False	False	male	female
nm1049102	nm1790790	1	False	False	male	male
nm1049102	nm2663965	2	False	False	male	male
nm1049335	nm0119946	1	False	False	female	male
nm1049335	nm0133150	1	False	False	female	male
nm1049335	nm0608005	1	False	False	female	male
nm1050211	nm0410824	1	False	False	female	female
nm1052034	nm0774019	1	False	False	male	male
nm1053635	nm0675745	1	False	False	male	female
nm1053841	nm0111391	2	False	False	female	male
nm1053841	nm0115751	5	False	False	female	male
nm1053841	nm0704054	2	False	False	female	male
nm1053841	nm0704621	3	False	False	female	female
nm1053841	nm1003469	2	False	False	female	male
nm1053841	nm1029384	1	False	False	female	male
nm1053841	nm1653862	1	False	False	female	male
nm1054604	nm0004634	2	False	False	female	female
nm1054832	nm0628180	1	False	False	male	female
nm1054832	nm0777372	1	False	False	male	male
nm1054832	nm0825217	1	False	False	male	male
nm1054832	nm0935631	2	False	False	male	male
nm1054832	nm1052109	1	False	False	male	female
nm10551634	nm0215973	1	False	False	male	male
nm10551634	nm0625950	1	False	False	male	female
nm1055467	nm0456631	1	False	False	female	male
nm1056239	nm1262986	1	False	False	female	male
nm1056414	nm0250621	1	False	False	male	male
nm1056414	nm0770429	1	False	False	male	male
nm1056414	nm2622401	1	False	False	male	female
nm1056414	nm4098828	1	False	False	male	female
nm1058029	nm1014957	1	False	False	female	female
nm10581811	nm5105825	1	False	False	male	male
nm1059242	nm0140764	1	False	False	male	male
nm1060641	nm3606994	1	False	False	female	male
nm1061148	nm0319666	1	False	False	male	female
nm1061148	nm1103601	1	False	False	male	male
nm10613549	nm10311783	1	False	False	male	female
nm10615481	nm0056205	1	False	False	female	female
nm10615481	nm0501728	1	False	False	female	female
nm1061622	nm0475465	4	False	False	male	male
nm1061622	nm1738781	3	False	False	male	female
nm1061823	nm0319685	1	False	False	male	female
nm1061887	nm0130814	1	False	False	female	male
nm1061887	nm0371393	2	False	False	female	female
nm1061887	nm0644872	1	False	False	female	male
nm1061887	nm0918666	2	False	False	female	male
nm1061887	nm1224918	2	False	False	female	female
nm1061887	nm1270350	2	False	False	female	male
nm10632516	nm1334133	1	False	False	female	female
nm1063778	nm1704951	1	False	False	female	female
nm1064117	nm0135235	2	False	False	male	female
nm1064117	nm0341952	1	False	False	male	male
nm1064117	nm0352471	4	False	False	male	male
nm1064117	nm0934855	1	False	False	male	male
nm1064117	nm1332931	1	False	False	male	male
nm1064117	nm2186058	1	False	False	male	male
nm1064117	nm2358277	1	False	False	male	female
nm1064117	nm3682921	1	False	False	male	female
nm1064772	nm0152640	1	False	False	female	male
nm1065725	nm0004428	2	False	False	female	male
nm1065725	nm0004634	1	False	False	female	female
nm1065725	nm0283234	1	False	False	female	female
nm1065725	nm0458868	1	False	False	female	female
nm1065725	nm0697877	2	False	False	female	male
nm1065725	nm1466598	1	False	False	female	male
nm1065725	nm2715597	1	False	False	female	female
nm1066391	nm0135235	1	False	False	male	female
nm1066391	nm0395271	1	False	False	male	male
nm1066391	nm0576182	1	False	False	male	male
nm1066391	nm0821417	1	False	False	male	female
nm1066391	nm0887184	1	False	False	male	female
nm1066391	nm1333357	1	False	False	male	male
nm10677408	nm0388112	1	False	False	female	male
nm1067912	nm0155739	1	False	False	male	male
nm1067912	nm0468860	1	False	False	male	male
nm1068213	nm0395924	1	False	False	male	male
nm1068213	nm0438309	1	False	False	male	male
nm1068213	nm0644872	1	False	False	male	male
nm1068213	nm0918666	2	False	False	male	male
nm1068423	nm0073766	2	False	False	male	female
nm1068423	nm0195464	1	False	False	male	female
nm1068423	nm0275234	1	False	False	male	male
nm1068423	nm0438309	1	False	False	male	male
nm1068423	nm0438432	2	False	False	male	male
nm1068424	nm0073766	2	False	False	male	female
nm1068424	nm0195464	1	False	False	male	female
nm1068424	nm0275234	1	False	False	male	male
nm1068424	nm0438309	1	False	False	male	male
nm1068424	nm0438432	2	False	False	male	male
nm1068477	nm0879245	1	False	False	female	male
nm1072116	nm0732472	1	False	False	male	male
nm1072116	nm0796928	1	False	False	male	male
nm1072116	nm2479051	1	False	False	male	male
nm1072185	nm0331397	1	False	False	female	female
nm1072409	nm0616793	1	False	False	male	female
nm1072409	nm7807331	1	False	False	male	female
nm1072410	nm0278129	1	False	False	male	male
nm1072410	nm0510937	1	False	False	male	female
nm1072410	nm0673944	1	False	False	male	male
nm1072410	nm1802537	1	False	False	male	male
nm1072572	nm0200637	1	False	False	male	female
nm1072572	nm0321334	1	False	False	male	male
nm1072572	nm1273063	3	False	False	male	male
nm1072572	nm2605110	1	False	False	male	male
nm1072713	nm0338814	1	False	False	male	male
nm1072798	nm0340495	1	False	False	female	female
nm1074122	nm0687254	1	False	False	male	female
nm1074156	nm0069072	4	False	False	male	male
nm1074156	nm0168755	2	False	False	male	male
nm1074156	nm0237720	4	False	False	male	male
nm1074156	nm0242896	1	False	False	male	male
nm1074156	nm0914740	1	False	False	male	female
nm1074156	nm0915748	1	False	False	male	male
nm10744946	nm0200380	1	False	False	male	male
nm10744946	nm0706228	1	False	False	male	female
nm1074940	nm7707183	1	False	False	female	female
nm10751561	nm10428278	1	False	False	male	female
nm1075193	nm0069072	1	False	False	male	male
nm1075193	nm0237720	1	False	False	male	male
nm1077244	nm2040270	1	False	False	male	male
nm10772858	nm0122693	1	False	False	male	female
nm10772858	nm0379095	1	False	False	male	female
nm1078938	nm0437987	1	False	False	male	female
nm10804276	nm0164626	1	False	False	male	male
nm1080564	nm0456631	4	False	False	male	male
nm10811624	nm0923419	1	False	False	female	male
nm10811624	nm2502246	2	False	False	female	male
nm1081277	nm1244330	1	False	False	male	male
nm1081277	nm1340224	3	False	False	male	female
nm1081625	nm0406220	1	False	False	male	male
nm1082685	nm0269025	2	False	False	female	male
nm1082685	nm0271090	1	False	False	female	female
nm1082685	nm0838810	1	False	False	female	male
nm1082685	nm1016998	3	False	False	female	male
nm1082685	nm1488064	3	False	False	female	male
nm1082685	nm2303604	1	False	False	female	male
nm10837035	nm1063802	1	False	False	female	female
nm1084228	nm0002349	2	False	False	male	male
nm1084228	nm0141502	1	False	False	male	male
nm1084228	nm1092388	1	False	False	male	male
nm1084228	nm2541151	1	False	False	male	male
nm1084228	nm3268507	1	False	False	male	female
nm10851472	nm10851473	1	False	False	female	female
nm10853200	nm10853229	1	False	False	female	female
nm10866559	nm10474082	1	False	False	female	female
nm10871909	nm10843561	1	False	False	female	male
nm10871909	nm10843562	1	False	False	female	female
nm1088908	nm1273119	1	False	False	male	male
nm1088908	nm1334133	1	False	False	male	female
nm1089437	nm1273119	1	False	False	female	male
nm1089569	nm0080521	1	False	False	female	female
nm1089569	nm4159635	1	False	False	female	male
nm1089569	nm5649054	1	False	False	female	female
nm1090179	nm1329138	1	False	False	male	male
nm1090637	nm0406220	1	False	False	male	male
nm1091301	nm0004627	1	False	False	male	male
nm1091301	nm0637833	4	False	False	male	female
nm1091301	nm0919043	1	False	False	male	female
nm1091301	nm2388413	2	False	False	male	male
nm1091546	nm0400233	1	False	False	male	female
nm1091546	nm0663764	1	False	False	male	male
nm10930554	nm10428278	1	False	False	female	female
nm1093194	nm0406220	1	False	False	female	male
nm1093194	nm0753382	1	False	False	female	male
nm1093194	nm0929955	2	False	False	female	male
nm1093194	nm0932144	1	False	False	female	male
nm1093194	nm2204043	2	False	False	female	female
nm1093233	nm1006066	1	False	False	male	female
nm1093233	nm2262988	1	False	False	male	female
nm1093233	nm6045762	1	False	False	male	male
nm1093233	nm6046068	1	False	False	male	female
nm1093513	nm0004634	1	False	False	male	female
nm1093513	nm0299263	2	False	False	male	male
nm1093513	nm0705891	4	False	False	male	male
nm1093513	nm0826737	1	False	False	male	male
nm1093687	nm1077721	2	False	False	male	female
nm1094792	nm0539103	2	False	False	female	male
nm1094792	nm0815432	2	False	False	female	female
nm1096313	nm0000776	1	False	False	female	male
nm1096313	nm0948833	1	False	False	female	male
nm1096313	nm7162046	1	False	False	female	male
nm1098221	nm0096897	1	False	False	male	male
nm1098221	nm0162722	4	False	False	male	female
nm1098221	nm0754978	1	False	False	male	female
nm1098221	nm0820310	1	False	False	male	male
nm1098221	nm1373880	2	False	False	male	female
nm1098221	nm3689180	4	False	False	male	male
nm10982868	nm0152113	1	False	False	male	male
nm10982868	nm3606994	1	False	False	male	male
nm1098479	nm1396043	1	False	False	male	male
nm1098479	nm1646810	1	False	False	male	male
nm1098479	nm4621191	1	False	False	male	male
nm10988867	nm0541812	1	False	False	male	male
nm1099663	nm1121990	2	False	False	male	male
nm1099663	nm4163948	1	False	False	male	male
nm1100186	nm0073929	1	False	False	male	male
nm1100186	nm1994788	1	False	False	male	female
nm1100186	nm2298402	2	False	False	male	male
nm11024615	nm10428278	1	False	False	female	female
nm1102898	nm0394001	1	False	False	female	male
nm1104036	nm0277204	1	False	False	male	male
nm1104036	nm1738781	2	False	False	male	female
nm1104057	nm0287400	1	False	False	male	female
nm1104059	nm0240828	1	False	False	male	male
nm1104059	nm0567993	1	False	False	male	female
nm1104059	nm0605600	1	False	False	male	male
nm1104059	nm1106444	1	False	False	male	female
nm1104059	nm1334133	1	False	False	male	female
nm1104059	nm2795988	1	False	False	male	male
nm1104505	nm0172381	1	False	False	male	male
nm1104505	nm0382282	2	False	False	male	female
nm1104505	nm0673400	2	False	False	male	male
nm1104505	nm0851740	1	False	False	male	female
nm1104506	nm0006593	1	False	False	female	female
nm1104506	nm0079074	1	False	False	female	male
nm1104506	nm0322219	1	False	False	female	male
nm1104506	nm0491126	1	False	False	female	male
nm1104506	nm0650381	1	False	False	female	male
nm1104506	nm0781230	1	False	False	female	male
nm11046821	nm0343523	1	False	False	female	male
nm11046821	nm0994848	1	False	False	female	female
nm11048200	nm11048485	1	False	False	female	male
nm11051654	nm11251367	1	False	False	male	male
nm1105215	nm0961373	1	False	False	male	male
nm1105358	nm0240828	1	False	False	female	male
nm1105358	nm0961373	1	False	False	female	male
nm1105358	nm1106444	1	False	False	female	female
nm1105358	nm1273119	1	False	False	female	male
nm1106214	nm0121353	2	False	False	female	male
nm1106214	nm5838621	1	False	False	female	male
nm1107458	nm0448508	1	False	False	male	male
nm1107458	nm0961373	1	False	False	male	male
nm1107458	nm1273119	1	False	False	male	male
nm1107639	nm0537164	1	False	False	male	male
nm1107925	nm1803689	1	False	False	female	male
